snapshot_time,event_slug,event_title,match_date,tournament,best_of,team1,team2,market_type,market_question,outcome1,outcome2,outcome1_mid,outcome2_mid,mid_source,volume
2026-05-22T05:17:45Z,lol-est-pnga-2026-05-26,LoL: Estral Esports vs paiN Gaming Academy (BO5) - Circuito Desafiante Playoffs,2026-05-26T00:00:00+00:00,Circuito Desafiante Playoffs,5,Estral Esports,paiN Gaming Academy,game_4_winner,LoL: Estral Esports vs paiN Gaming Academy - Game 4 Winner,Estral Esports,paiN Gaming Academy,0.6700,0.3300,clob_mid,0
2026-05-22T05:17:45Z,lol-est-pnga-2026-05-26,LoL: Estral Esports vs paiN Gaming Academy (BO5) - Circuito Desafiante Playoffs,2026-05-26T00:00:00+00:00,Circuito Desafiante Playoffs,5,Estral Esports,paiN Gaming Academy,game_handicap,Game Handicap: EST (-1.5) vs paiN Gaming Academy (+1.5),Estral Esports,paiN Gaming Academy,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-est-pnga-2026-05-26,LoL: Estral Esports vs paiN Gaming Academy (BO5) - Circuito Desafiante Playoffs,2026-05-26T00:00:00+00:00,Circuito Desafiante Playoffs,5,Estral Esports,paiN Gaming Academy,game_handicap,Game Handicap: EST (-2.5) vs paiN Gaming Academy (+2.5),Estral Esports,paiN Gaming Academy,0.6450,0.3550,clob_mid,0
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,match_winner,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,JD Gaming,Weibo Gaming,0.5750,0.4250,clob_mid,66485
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,game_1_winner,LoL: JD Gaming vs Weibo Gaming - Game 1 Winner,JD Gaming,Weibo Gaming,0.5550,0.4450,clob_mid,335
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,game_2_winner,LoL: JD Gaming vs Weibo Gaming - Game 2 Winner,JD Gaming,Weibo Gaming,0.5450,0.4550,clob_mid,5
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,game_3_winner,LoL: JD Gaming vs Weibo Gaming - Game 3 Winner,JD Gaming,Weibo Gaming,0.5450,0.4550,clob_mid,25
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,game_4_winner,LoL: JD Gaming vs Weibo Gaming - Game 4 Winner,JD Gaming,Weibo Gaming,0.5400,0.4600,clob_mid,0
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,game_handicap,Game Handicap: JDG (-1.5) vs Weibo Gaming (+1.5),JD Gaming,Weibo Gaming,0.4000,0.6000,clob_mid,3364
2026-05-22T05:17:45Z,lol-jdg-wb-2026-05-22,LoL: JD Gaming vs Weibo Gaming (BO5) - Esports World Cup China Qualifier Phase 2,2026-05-22T00:00:00+00:00,Esports World Cup China Qualifier Phase 2,5,JD Gaming,Weibo Gaming,game_handicap,Game Handicap: JDG (-2.5) vs Weibo Gaming (+2.5),JD Gaming,Weibo Gaming,0.1850,0.8150,clob_mid,24
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,match_winner,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,SU Esports,PCIFIC ,0.7600,0.2400,clob_mid,336
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,game_1_winner,LoL: SU Esports vs PCIFIC  - Game 1 Winner,SU Esports,PCIFIC ,0.6150,0.3850,clob_mid,33
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,game_2_winner,LoL: SU Esports vs PCIFIC  - Game 2 Winner,SU Esports,PCIFIC ,0.6450,0.3550,clob_mid,36
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,game_3_winner,LoL: SU Esports vs PCIFIC  - Game 3 Winner,SU Esports,PCIFIC ,0.6200,0.3800,clob_mid,0
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,game_4_winner,LoL: SU Esports vs PCIFIC  - Game 4 Winner,SU Esports,PCIFIC ,0.5450,0.4550,clob_mid,0
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,game_handicap,Game Handicap: SU (-1.5) vs PCIFIC  (+1.5),SU Esports,PCIFIC ,0.5400,0.4600,clob_mid,0
2026-05-22T05:17:45Z,lol-su-pcific-2026-05-22,LoL: SU Esports vs PCIFIC  (BO5) - TCL Playoffs,2026-05-22T00:00:00+00:00,TCL Playoffs,5,SU Esports,PCIFIC,game_handicap,Game Handicap: SU (-2.5) vs PCIFIC  (+2.5),SU Esports,PCIFIC ,0.2350,0.7650,clob_mid,0
2026-05-22T05:17:45Z,lol-dkc-hle-2026-05-25,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Dplus KIA Challengers,Hanwha Life Esports Challengers,match_winner,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers (BO3) - LCK Challengers League Rounds 1-2,Dplus KIA Challengers,Hanwha Life Esports Challengers,0.8150,0.1850,clob_mid,0
2026-05-22T05:17:45Z,lol-dkc-hle-2026-05-25,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Dplus KIA Challengers,Hanwha Life Esports Challengers,game_1_winner,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers - Game 1 Winner,Dplus KIA Challengers,Hanwha Life Esports Challengers,0.7300,0.2700,clob_mid,0
2026-05-22T05:17:45Z,lol-dkc-hle-2026-05-25,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Dplus KIA Challengers,Hanwha Life Esports Challengers,game_2_winner,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers - Game 2 Winner,Dplus KIA Challengers,Hanwha Life Esports Challengers,0.7300,0.2700,clob_mid,0
2026-05-22T05:17:45Z,lol-dkc-hle-2026-05-25,LoL: Dplus KIA Challengers vs Hanwha Life Esports Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Dplus KIA Challengers,Hanwha Life Esports Challengers,game_handicap,Game Handicap: DK.C (-1.5) vs Hanwha Life Esports Challengers (+1.5),Dplus KIA Challengers,Hanwha Life Esports Challengers,0.5400,0.4600,clob_mid,0
2026-05-22T05:17:45Z,lol-bro1-drxc-2026-05-25,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,HANJIN BRION Challengers,Kiwoom DRX Challengers,match_winner,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers (BO3) - LCK Challengers League Rounds 1-2,HANJIN BRION Challengers,Kiwoom DRX Challengers,0.3100,0.6900,clob_mid,3
2026-05-22T05:17:45Z,lol-bro1-drxc-2026-05-25,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,HANJIN BRION Challengers,Kiwoom DRX Challengers,game_1_winner,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers - Game 1 Winner,HANJIN BRION Challengers,Kiwoom DRX Challengers,0.3600,0.6400,clob_mid,0
2026-05-22T05:17:45Z,lol-bro1-drxc-2026-05-25,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,HANJIN BRION Challengers,Kiwoom DRX Challengers,game_2_winner,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers - Game 2 Winner,HANJIN BRION Challengers,Kiwoom DRX Challengers,0.3600,0.6400,clob_mid,0
2026-05-22T05:17:45Z,lol-bro1-drxc-2026-05-25,LoL: HANJIN BRION Challengers vs Kiwoom DRX Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-25T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,HANJIN BRION Challengers,Kiwoom DRX Challengers,game_handicap,Game Handicap: KRX.C (-1.5) vs HANJIN BRION Challengers (+1.5),Kiwoom DRX Challengers,HANJIN BRION Challengers,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-ktc-2026-05-26,LoL: Gen.G Global Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,KT Rolster Challengers,match_winner,LoL: Gen.G Global Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,Gen.G Global Academy,KT Rolster Challengers,0.1600,0.8400,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-ktc-2026-05-26,LoL: Gen.G Global Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,KT Rolster Challengers,game_1_winner,LoL: Gen.G Global Academy vs KT Rolster Challengers - Game 1 Winner,Gen.G Global Academy,KT Rolster Challengers,0.2350,0.7650,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-ktc-2026-05-26,LoL: Gen.G Global Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,KT Rolster Challengers,game_2_winner,LoL: Gen.G Global Academy vs KT Rolster Challengers - Game 2 Winner,Gen.G Global Academy,KT Rolster Challengers,0.1900,0.8100,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-ktc-2026-05-26,LoL: Gen.G Global Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,KT Rolster Challengers,game_handicap,Game Handicap: KT.C (-1.5) vs Gen.G Global Academy (+1.5),KT Rolster Challengers,Gen.G Global Academy,0.5850,0.4150,clob_mid,0
2026-05-22T05:17:45Z,lol-dnsc-nsea-2026-05-26,LoL: DN SOOPers Challengers vs Nongshim Esports Academy (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,DN SOOPers Challengers,Nongshim Esports Academy,match_winner,LoL: DN SOOPers Challengers vs Nongshim Esports Academy (BO3) - LCK Challengers League Rounds 1-2,DN SOOPers Challengers,Nongshim Esports Academy,0.2850,0.7150,clob_mid,0
2026-05-22T05:17:45Z,lol-dnsc-nsea-2026-05-26,LoL: DN SOOPers Challengers vs Nongshim Esports Academy (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,DN SOOPers Challengers,Nongshim Esports Academy,game_1_winner,LoL: DN SOOPers Challengers vs Nongshim Esports Academy - Game 1 Winner,DN SOOPers Challengers,Nongshim Esports Academy,0.2750,0.7250,clob_mid,0
2026-05-22T05:17:45Z,lol-dnsc-nsea-2026-05-26,LoL: DN SOOPers Challengers vs Nongshim Esports Academy (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,DN SOOPers Challengers,Nongshim Esports Academy,game_2_winner,LoL: DN SOOPers Challengers vs Nongshim Esports Academy - Game 2 Winner,DN SOOPers Challengers,Nongshim Esports Academy,0.3100,0.6900,clob_mid,0
2026-05-22T05:17:45Z,lol-dnsc-nsea-2026-05-26,LoL: DN SOOPers Challengers vs Nongshim Esports Academy (BO3) - LCK Challengers League Rounds 1-2,2026-05-26T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,DN SOOPers Challengers,Nongshim Esports Academy,game_handicap,Game Handicap: NS.EA (-1.5) vs DN SOOPers Challengers (+1.5),Nongshim Esports Academy,DN SOOPers Challengers,0.5050,0.4950,clob_mid,0
2026-05-22T05:17:45Z,lol-t1a-ktc-2026-05-28,LoL: T1 Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,T1 Academy,KT Rolster Challengers,match_winner,LoL: T1 Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,T1 Academy,KT Rolster Challengers,0.5250,0.4750,clob_mid,0
2026-05-22T05:17:45Z,lol-t1a-ktc-2026-05-28,LoL: T1 Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,T1 Academy,KT Rolster Challengers,game_1_winner,LoL: T1 Academy vs KT Rolster Challengers - Game 1 Winner,T1 Academy,KT Rolster Challengers,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-t1a-ktc-2026-05-28,LoL: T1 Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,T1 Academy,KT Rolster Challengers,game_2_winner,LoL: T1 Academy vs KT Rolster Challengers - Game 2 Winner,T1 Academy,KT Rolster Challengers,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-t1a-ktc-2026-05-28,LoL: T1 Academy vs KT Rolster Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,T1 Academy,KT Rolster Challengers,game_handicap,Game Handicap: T1.A (-1.5) vs KT Rolster Challengers (+1.5),T1 Academy,KT Rolster Challengers,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-drxc-foxy-2026-05-28,LoL: Kiwoom DRX Challengers vs BNK FearX Youth (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Kiwoom DRX Challengers,BNK FearX Youth,match_winner,LoL: Kiwoom DRX Challengers vs BNK FearX Youth (BO3) - LCK Challengers League Rounds 1-2,Kiwoom DRX Challengers,BNK FearX Youth,0.5350,0.4650,clob_mid,0
2026-05-22T05:17:45Z,lol-drxc-foxy-2026-05-28,LoL: Kiwoom DRX Challengers vs BNK FearX Youth (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Kiwoom DRX Challengers,BNK FearX Youth,game_1_winner,LoL: Kiwoom DRX Challengers vs BNK FearX Youth - Game 1 Winner,Kiwoom DRX Challengers,BNK FearX Youth,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-drxc-foxy-2026-05-28,LoL: Kiwoom DRX Challengers vs BNK FearX Youth (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Kiwoom DRX Challengers,BNK FearX Youth,game_2_winner,LoL: Kiwoom DRX Challengers vs BNK FearX Youth - Game 2 Winner,Kiwoom DRX Challengers,BNK FearX Youth,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-drxc-foxy-2026-05-28,LoL: Kiwoom DRX Challengers vs BNK FearX Youth (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Kiwoom DRX Challengers,BNK FearX Youth,game_handicap,Game Handicap: KRX.C (-1.5) vs BNK FearX Youth (+1.5),Kiwoom DRX Challengers,BNK FearX Youth,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-hle-bro1-2026-05-28,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Hanwha Life Esports Challengers,HANJIN BRION Challengers,match_winner,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers (BO3) - LCK Challengers League Rounds 1-2,Hanwha Life Esports Challengers,HANJIN BRION Challengers,0.5600,0.4400,clob_mid,0
2026-05-22T05:17:45Z,lol-hle-bro1-2026-05-28,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Hanwha Life Esports Challengers,HANJIN BRION Challengers,game_1_winner,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers - Game 1 Winner,Hanwha Life Esports Challengers,HANJIN BRION Challengers,0.5400,0.4600,clob_mid,0
2026-05-22T05:17:45Z,lol-hle-bro1-2026-05-28,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Hanwha Life Esports Challengers,HANJIN BRION Challengers,game_2_winner,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers - Game 2 Winner,Hanwha Life Esports Challengers,HANJIN BRION Challengers,0.5350,0.4650,clob_mid,0
2026-05-22T05:17:45Z,lol-hle-bro1-2026-05-28,LoL: Hanwha Life Esports Challengers vs HANJIN BRION Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-28T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Hanwha Life Esports Challengers,HANJIN BRION Challengers,game_handicap,Game Handicap: HLE (-1.5) vs HANJIN BRION Challengers (+1.5),Hanwha Life Esports Challengers,HANJIN BRION Challengers,0.3100,0.6900,clob_mid,0
2026-05-22T05:17:45Z,lol-nsea-dkc-2026-05-29,LoL: Nongshim Esports Academy vs Dplus KIA Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Nongshim Esports Academy,Dplus KIA Challengers,match_winner,LoL: Nongshim Esports Academy vs Dplus KIA Challengers (BO3) - LCK Challengers League Rounds 1-2,Nongshim Esports Academy,Dplus KIA Challengers,0.5050,0.4950,clob_mid,0
2026-05-22T05:17:45Z,lol-nsea-dkc-2026-05-29,LoL: Nongshim Esports Academy vs Dplus KIA Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Nongshim Esports Academy,Dplus KIA Challengers,game_1_winner,LoL: Nongshim Esports Academy vs Dplus KIA Challengers - Game 1 Winner,Nongshim Esports Academy,Dplus KIA Challengers,0.5800,0.4200,clob_mid,0
2026-05-22T05:17:45Z,lol-nsea-dkc-2026-05-29,LoL: Nongshim Esports Academy vs Dplus KIA Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Nongshim Esports Academy,Dplus KIA Challengers,game_2_winner,LoL: Nongshim Esports Academy vs Dplus KIA Challengers - Game 2 Winner,Nongshim Esports Academy,Dplus KIA Challengers,0.5350,0.4650,clob_mid,0
2026-05-22T05:17:45Z,lol-nsea-dkc-2026-05-29,LoL: Nongshim Esports Academy vs Dplus KIA Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Nongshim Esports Academy,Dplus KIA Challengers,game_handicap,Game Handicap: NS.EA (-1.5) vs Dplus KIA Challengers (+1.5),Nongshim Esports Academy,Dplus KIA Challengers,0.4950,0.5050,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-dnsc-2026-05-29,LoL: Gen.G Global Academy vs DN SOOPers Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,DN SOOPers Challengers,match_winner,LoL: Gen.G Global Academy vs DN SOOPers Challengers (BO3) - LCK Challengers League Rounds 1-2,Gen.G Global Academy,DN SOOPers Challengers,0.4750,0.5250,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-dnsc-2026-05-29,LoL: Gen.G Global Academy vs DN SOOPers Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,DN SOOPers Challengers,game_1_winner,LoL: Gen.G Global Academy vs DN SOOPers Challengers - Game 1 Winner,Gen.G Global Academy,DN SOOPers Challengers,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-dnsc-2026-05-29,LoL: Gen.G Global Academy vs DN SOOPers Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,DN SOOPers Challengers,game_2_winner,LoL: Gen.G Global Academy vs DN SOOPers Challengers - Game 2 Winner,Gen.G Global Academy,DN SOOPers Challengers,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-genga-dnsc-2026-05-29,LoL: Gen.G Global Academy vs DN SOOPers Challengers (BO3) - LCK Challengers League Rounds 1-2,2026-05-29T00:00:00+00:00,LCK Challengers League Rounds 1-2,3,Gen.G Global Academy,DN SOOPers Challengers,game_handicap,Game Handicap: DNS.C (-1.5) vs Gen.G Global Academy (+1.5),DN SOOPers Challengers,Gen.G Global Academy,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,match_winner,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,BIG,G2 NORD,0.6700,0.3300,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,game_1_winner,LoL: BIG vs G2 NORD - Game 1 Winner,BIG,G2 NORD,0.6350,0.3650,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,game_2_winner,LoL: BIG vs G2 NORD - Game 2 Winner,BIG,G2 NORD,0.5450,0.4550,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,game_3_winner,LoL: BIG vs G2 NORD - Game 3 Winner,BIG,G2 NORD,0.5450,0.4550,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,game_4_winner,LoL: BIG vs G2 NORD - Game 4 Winner,BIG,G2 NORD,0.5450,0.4550,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,game_handicap,Game Handicap: BIG (-1.5) vs G2 NORD (+1.5),BIG,G2 NORD,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-big1-g2nord-2026-05-27,LoL: BIG vs G2 NORD (BO5) - Prime League 1st Division Playoffs,2026-05-27T00:00:00+00:00,Prime League 1st Division Playoffs,5,BIG,G2 NORD,game_handicap,Game Handicap: BIG (-2.5) vs G2 NORD (+2.5),BIG,G2 NORD,0.5000,0.5000,clob_mid,0
2026-05-22T05:17:45Z,lol-nrg-ccg-2026-05-22,LoL: NRG Esports vs CCG Esports (BO3) - North American Challengers League Playoffs,2026-05-22T00:00:00+00:00,North American Challengers League Playoffs,3,NRG Esports,CCG Esports,match_winner,LoL: NRG Esports vs CCG Esports (BO3) - North American Challengers League Playoffs,NRG Esports,CCG Esports,0.7400,0.2600,clob_mid,16
2026-05-22T05:17:45Z,lol-nrg-ccg-2026-05-22,LoL: NRG Esports vs CCG Esports (BO3) - North American Challengers League Playoffs,2026-05-22T00:00:00+00:00,North American Challengers League Playoffs,3,NRG Esports,CCG Esports,game_1_winner,LoL: NRG Esports vs CCG Esports - Game 1 Winner,NRG Esports,CCG Esports,0.6700,0.3300,clob_mid,0
