series_id,league,year,date_day,blue_team,red_team,oe_winner,oe_loser,oe_score,oe_w_wins,oe_l_wins,num_games,pair_key,page_num,source_url,date_header,match_date,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree,norm_team1,norm_team2,blue_is_team1,format,q_team1,q_team2,q_blue_win,score_match
LCS_20240303_100 Thieves|FlyQuest,LCS,2024,2024-03-03,FlyQuest,100 Thieves,FlyQuest,100 Thieves,1-0,1,0,1,100 Thieves|FlyQuest,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lcs-2024/results/#/page/2/,03 Mar 2024 - Spring Season,2024-03-03,FlyQuest eSports,100 Thieves,FlyQuest eSports,100 Thieves,1-0,1.0,0.0,1.67,2.35,0.584577,0.415423,FlyQuest,100 Thieves,True,BO1,0.584577,0.415423,0.584577,True
LCS_20240304_Cloud9|Team Liquid,LCS,2024,2024-03-04,Team Liquid,Cloud9,Cloud9,Team Liquid,1-0,1,0,1,Cloud9|Team Liquid,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lcs-2024/results/#/page/2/,03 Mar 2024 - Spring Season,2024-03-03,Team Liquid,Cloud9,Team Liquid,Cloud9,0-1,0.0,1.0,2.45,1.58,0.39206,0.60794,Team Liquid,Cloud9,True,BO1,0.39206,0.6079399999999999,0.39206,True
LCK_20240306_HANJIN BRION|KRX,LCK,2024,2024-03-06,HANJIN BRION,DRX,DRX,HANJIN BRION,2-1,2,1,3,HANJIN BRION|KRX,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240306_Gen.G|Hanwha Life Esports,LCK,2024,2024-03-06,Gen.G,Hanwha Life Esports,Gen.G,Hanwha Life Esports,2-0,2,0,2,Gen.G|Hanwha Life Esports,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240307_DN SOOPers|T1,LCK,2024,2024-03-07,DN SOOPers,T1,DN SOOPers,T1,1-1,1,1,2,DN SOOPers|T1,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240307_BNK FEARX|KT Rolster,LCK,2024,2024-03-07,BNK FEARX,KT Rolster,KT Rolster,BNK FEARX,2-0,2,0,2,BNK FEARX|KT Rolster,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240308_HANJIN BRION|Hanwha Life Esports,LCK,2024,2024-03-08,HANJIN BRION,Hanwha Life Esports,Hanwha Life Esports,HANJIN BRION,2-0,2,0,2,HANJIN BRION|Hanwha Life Esports,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240308_Dplus Kia|Nongshim RedForce,LCK,2024,2024-03-08,Nongshim RedForce,Dplus Kia,Dplus Kia,Nongshim RedForce,2-0,2,0,2,Dplus Kia|Nongshim RedForce,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240309_Gen.G|T1,LCK,2024,2024-03-09,T1,Gen.G,Gen.G,T1,2-0,2,0,2,Gen.G|T1,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,09 Mar 2024 - Spring Season,2024-03-09,T1,Gen.G,T1,Gen.G,0-2,0.0,2.0,1.79,2.07,0.536269,0.463731,T1,Gen.G,True,BO3,0.5241982258282005,0.4758017741717995,0.5241982258282005,True
LCK_20240309_DN SOOPers|KRX,LCK,2024,2024-03-09,DN SOOPers,DRX,DRX,DN SOOPers,2-0,2,0,2,DN SOOPers|KRX,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,09 Mar 2024 - Spring Season,2024-03-09,DN SOOPers,KRX,DN SOOPers,KRX,0-2,0.0,2.0,1.4,3.07,0.686801,0.313199,DN SOOPers,KRX,True,BO3,0.627283509066384,0.37271649093361603,0.627283509066384,True
LCK_20240310_KT Rolster|Nongshim RedForce,LCK,2024,2024-03-10,KT Rolster,Nongshim RedForce,KT Rolster,Nongshim RedForce,3-0,3,0,3,KT Rolster|Nongshim RedForce,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240310_BNK FEARX|Dplus Kia,LCK,2024,2024-03-10,BNK FEARX,Dplus Kia,BNK FEARX,Dplus Kia,3-0,3,0,3,BNK FEARX|Dplus Kia,,,,,,,,,,,,,,,,,,,,,,,
LCK_20240313_DN SOOPers|Hanwha Life Esports,LCK,2024,2024-03-13,Hanwha Life Esports,DN SOOPers,Hanwha Life Esports,DN SOOPers,3-0,3,0,3,DN SOOPers|Hanwha Life Esports,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,13 Mar 2024 - Spring Season,2024-03-13,Hanwha Life,DN SOOPers,Hanwha Life Esports,DN SOOPers,2-1,2.0,1.0,1.09,7.95,0.879425,0.120575,Hanwha Life Esports,DN SOOPers,True,BO3,0.7832506024412899,0.21674939755871014,0.7832506024412899,True
LCK_20240313_Dplus Kia|T1,LCK,2024,2024-03-13,Dplus Kia,T1,T1,Dplus Kia,2-0,2,0,2,Dplus Kia|T1,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,13 Mar 2024 - Spring Season,2024-03-13,Dplus Kia,T1,Dplus Kia,T1,0-2,0.0,2.0,5.08,1.2,0.191083,0.808917,Dplus Kia,T1,True,BO3,0.27982387486986776,0.7201761251301322,0.27982387486986776,True
LCK_20240314_BNK FEARX|KRX,LCK,2024,2024-03-14,BNK FEARX,DRX,BNK FEARX,DRX,1-1,1,1,2,BNK FEARX|KRX,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,14 Mar 2024 - Spring Season,2024-03-14,FearX,KRX,BNK FEARX,KRX,2-0,2.0,0.0,1.63,2.34,0.589421,0.410579,BNK FEARX,KRX,True,BO3,0.5599005705878443,0.44009942941215574,0.5599005705878443,True
LCK_20240316_BNK FEARX|DN SOOPers,LCK,2024,2024-03-16,BNK FEARX,DN SOOPers,DN SOOPers,BNK FEARX,2-1,2,1,3,BNK FEARX|DN SOOPers,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,16 Mar 2024 - Spring Season,2024-03-16,FearX,DN SOOPers,BNK FEARX,DN SOOPers,2-1,2.0,1.0,2.34,1.65,0.413534,0.586466,BNK FEARX,DN SOOPers,True,BO3,0.442097155806338,0.557902844193662,0.442097155806338,True
LCK_20240316_KRX|KT Rolster,LCK,2024,2024-03-16,KT Rolster,DRX,KT Rolster,DRX,3-0,3,0,3,KRX|KT Rolster,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,16 Mar 2024 - Spring Season,2024-03-16,KT Rolster,KRX,KT Rolster,KRX,2-1,2.0,1.0,1.12,7.1,0.863747,0.136253,KT Rolster,KRX,True,BO3,0.7682289387122695,0.2317710612877305,0.7682289387122695,True
LCK_20240317_HANJIN BRION|Nongshim RedForce,LCK,2024,2024-03-17,HANJIN BRION,Nongshim RedForce,HANJIN BRION,Nongshim RedForce,2-1,2,1,3,HANJIN BRION|Nongshim RedForce,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,17 Mar 2024 - Spring Season,2024-03-17,OKSavingsBank Brion,Nongshim RedForce,HANJIN BRION,Nongshim RedForce,1-2,1.0,2.0,2.1,1.79,0.460154,0.539846,HANJIN BRION,Nongshim RedForce,True,BO3,0.473410936144524,0.526589063855476,0.473410936144524,True
LCK_20240317_Dplus Kia|Gen.G,LCK,2024,2024-03-17,Dplus Kia,Gen.G,Dplus Kia,Gen.G,2-1,2,1,3,Dplus Kia|Gen.G,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,17 Mar 2024 - Spring Season,2024-03-17,Dplus Kia,Gen.G,Dplus Kia,Gen.G,1-2,1.0,2.0,5.0,1.14,0.185668,0.814332,Dplus Kia,Gen.G,True,BO3,0.2753231841694478,0.7246768158305522,0.2753231841694478,True
LCK_20240314_HANJIN BRION|KT Rolster,LCK,2024,2024-03-14,HANJIN BRION,KT Rolster,KT Rolster,HANJIN BRION,2-0,2,0,2,HANJIN BRION|KT Rolster,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,14 Mar 2024 - Spring Season,2024-03-14,OKSavingsBank Brion,KT Rolster,HANJIN BRION,KT Rolster,0-2,0.0,2.0,7.1,1.11,0.135201,0.864799,HANJIN BRION,KT Rolster,True,BO3,0.23078487014188015,0.7692151298581198,0.23078487014188015,True
LCK_20240315_Gen.G|Nongshim RedForce,LCK,2024,2024-03-15,Gen.G,Nongshim RedForce,Gen.G,Nongshim RedForce,2-0,2,0,2,Gen.G|Nongshim RedForce,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,15 Mar 2024 - Spring Season,2024-03-15,Gen.G,Nongshim RedForce,Gen.G,Nongshim RedForce,2-0,2.0,0.0,1.01,19.0,0.949525,0.050475,Gen.G,Nongshim RedForce,True,BO3,0.8639745957718684,0.13602540422813159,0.8639745957718684,True
LCK_20240315_Hanwha Life Esports|T1,LCK,2024,2024-03-15,T1,Hanwha Life Esports,T1,Hanwha Life Esports,2-1,2,1,3,Hanwha Life Esports|T1,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,15 Mar 2024 - Spring Season,2024-03-15,T1,Hanwha Life,T1,Hanwha Life Esports,1-2,1.0,2.0,1.3,3.54,0.731405,0.268595,T1,Hanwha Life Esports,True,BO3,0.6597007471157157,0.3402992528842843,0.6597007471157157,True
LEC_20250419_GiantX|Karmine Corp,LEC,2025,2025-04-19,Karmine Corp,GiantX,Karmine Corp,GiantX,3-0,3,0,3,GiantX|Karmine Corp,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,19 Apr 2025 - Spring - Stage 1,2025-04-19,GIANTX,Karmine Corp,GiantX,Karmine Corp,1-2,1.0,2.0,6.98,1.1,0.136139,0.863861,GiantX,Karmine Corp,False,BO3,0.23166433446783244,0.7683356655321676,0.7683356655321676,True
LEC_20250420_G2 Esports|Team BDS,LEC,2025,2025-04-20,Team BDS,G2 Esports,Team BDS,G2 Esports,1-1,1,1,2,G2 Esports|Team BDS,,,,,,,,,,,,,,,,,,,,,,,
LEC_20250421_Rogue|SK Gaming,LEC,2025,2025-04-21,SK Gaming,Rogue,SK Gaming,Rogue,2-1,2,1,3,Rogue|SK Gaming,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,21 Apr 2025 - Spring - Stage 1,2025-04-21,SK Gaming,Rogue,SK Gaming,Rogue,1-2,1.0,2.0,1.48,2.66,0.642512,0.357488,SK Gaming,Rogue,True,BO3,0.5961948453679592,0.4038051546320408,0.5961948453679592,True
LEC_20250421_Movistar KOI|Vitality,LEC,2025,2025-04-21,Team Vitality,Movistar KOI,Team Vitality,Movistar KOI,1-1,1,1,2,Movistar KOI|Vitality,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,21 Apr 2025 - Spring - Stage 1,2025-04-21,Movistar KOI,Vitality,Movistar KOI,Vitality,0-2,0.0,2.0,1.2,5.3,0.815385,0.184615,Movistar KOI,Vitality,False,BO3,0.725557299588713,0.27444270041128704,0.27444270041128704,True
LEC_20250426_G2 Esports|GiantX,LEC,2025,2025-04-26,GiantX,G2 Esports,GiantX,G2 Esports,2-1,2,1,3,G2 Esports|GiantX,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,26 Apr 2025 - Spring - Stage 1,2025-04-26,G2 Esports,GIANTX,G2 Esports,GiantX,1-2,1.0,2.0,1.12,6.59,0.854734,0.145266,G2 Esports,GiantX,False,BO3,0.7598958487936738,0.24010415120632622,0.24010415120632622,True
LEC_20250426_Fnatic|Movistar KOI,LEC,2025,2025-04-26,Movistar KOI,Fnatic,Movistar KOI,Fnatic,2-1,2,1,3,Fnatic|Movistar KOI,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,26 Apr 2025 - Spring - Stage 1,2025-04-26,Movistar KOI,Fnatic,Movistar KOI,Fnatic,2-1,2.0,1.0,3.8,1.32,0.257812,0.742188,Movistar KOI,Fnatic,True,BO3,0.33224700187887146,0.6677529981211285,0.33224700187887146,True
LEC_20250427_Fnatic|G2 Esports,LEC,2025,2025-04-27,G2 Esports,Fnatic,G2 Esports,Fnatic,2-1,2,1,3,Fnatic|G2 Esports,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,27 Apr 2025 - Spring - Stage 1,2025-04-27,G2 Esports,Fnatic,G2 Esports,Fnatic,1-2,1.0,2.0,1.92,1.9,0.497382,0.502618,G2 Esports,Fnatic,True,BO3,0.4982546595777532,0.5017453404222467,0.4982546595777532,True
LEC_20250427_GiantX|Movistar KOI,LEC,2025,2025-04-27,Movistar KOI,GiantX,Movistar KOI,GiantX,3-0,3,0,3,GiantX|Movistar KOI,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,27 Apr 2025 - Spring - Stage 1,2025-04-27,Movistar KOI,GIANTX,Movistar KOI,GiantX,2-1,2.0,1.0,1.32,3.8,0.742188,0.257812,Movistar KOI,GiantX,True,BO3,0.6677529981211286,0.33224700187887135,0.6677529981211286,True
LEC_20250428_Heretics|SK Gaming,LEC,2025,2025-04-28,SK Gaming,Team Heretics,SK Gaming,Team Heretics,1-1,1,1,2,Heretics|SK Gaming,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,28 Apr 2025 - Spring - Stage 1,2025-04-28,Heretics,SK Gaming,Heretics,SK Gaming,2-0,2.0,0.0,1.52,2.68,0.638095,0.361905,Heretics,SK Gaming,False,BO3,0.5931406837962596,0.4068593162037404,0.4068593162037404,True
LEC_20250428_Team BDS|Vitality,LEC,2025,2025-04-28,Team Vitality,Team BDS,Team Vitality,Team BDS,2-1,2,1,3,Team BDS|Vitality,,,,,,,,,,,,,,,,,,,,,,,
LEC_20250419_Fnatic|Rogue,LEC,2025,2025-04-19,Fnatic,Rogue,Fnatic,Rogue,1-1,1,1,2,Fnatic|Rogue,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,19 Apr 2025 - Spring - Stage 1,2025-04-19,Fnatic,Rogue,Fnatic,Rogue,2-0,2.0,0.0,1.09,7.33,0.870546,0.129454,Fnatic,Rogue,True,BO3,0.7746558617250666,0.22534413827493338,0.7746558617250666,True
LEC_20250420_Heretics|Vitality,LEC,2025,2025-04-20,Team Heretics,Team Vitality,Team Heretics,Team Vitality,1-1,1,1,2,Heretics|Vitality,,,,,,,,,,,,,,,,,,,,,,,
LEC_20250905_Heretics|Vitality,LEC,2025,2025-09-05,Team Heretics,Team Vitality,Team Heretics,Team Vitality,2-2,2,2,4,Heretics|Vitality,,,,,,,,,,,,,,,,,,,,,,,
LEC_20250906_GiantX|Team BDS,LEC,2025,2025-09-06,GiantX,Team BDS,GiantX,Team BDS,2-1,2,1,3,GiantX|Team BDS,,,,,,,,,,,,,,,,,,,,,,,
LEC_20250907_G2 Esports|Karmine Corp,LEC,2025,2025-09-07,Karmine Corp,G2 Esports,Karmine Corp,G2 Esports,2-2,2,2,4,G2 Esports|Karmine Corp,1.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,07 Sep 2025 - Summer - Stage 2,2025-09-07,G2 Esports,Karmine Corp,G2 Esports,Karmine Corp,3-1,3.0,1.0,1.45,2.9,0.666667,0.333333,G2 Esports,Karmine Corp,False,BO5,0.5908701738881738,0.40912982611182624,0.40912982611182624,True
LEC_20250908_Fnatic|Movistar KOI,LEC,2025,2025-09-08,Movistar KOI,Fnatic,Movistar KOI,Fnatic,3-2,3,2,5,Fnatic|Movistar KOI,1.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,08 Sep 2025 - Summer - Stage 2,2025-09-08,Movistar KOI,Fnatic,Movistar KOI,Fnatic,3-2,3.0,2.0,1.88,1.98,0.512953,0.487047,Movistar KOI,Fnatic,True,BO5,0.5069091461284821,0.49309085387151785,0.5069091461284821,True
LEC_20250913_Karmine Corp|Vitality,LEC,2025,2025-09-13,Karmine Corp,Team Vitality,Team Vitality,Karmine Corp,3-1,3,1,4,Karmine Corp|Vitality,1.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,13 Sep 2025 - Summer - Stage 2,2025-09-13,Vitality,Karmine Corp,Vitality,Karmine Corp,1-3,1.0,3.0,5.2,1.2,0.1875,0.8125,Vitality,Karmine Corp,False,BO5,0.3178619874747996,0.6821380125252003,0.6821380125252003,True
LEC_20250914_G2 Esports|Movistar KOI,LEC,2025,2025-09-14,Movistar KOI,G2 Esports,Movistar KOI,G2 Esports,2-2,2,2,4,G2 Esports|Movistar KOI,1.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,14 Sep 2025 - Summer - Stage 2,2025-09-14,Movistar KOI,G2 Esports,Movistar KOI,G2 Esports,1-3,1.0,3.0,3.0,1.46,0.327354,0.672646,Movistar KOI,G2 Esports,True,BO5,0.40571056902905606,0.5942894309709439,0.40571056902905606,True
LEC_20250915_Fnatic|GiantX,LEC,2025,2025-09-15,Fnatic,GiantX,GiantX,Fnatic,2-1,2,1,3,Fnatic|GiantX,1.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,15 Sep 2025 - Summer - Stage 2,2025-09-15,GIANTX,Fnatic,GiantX,Fnatic,0-3,0.0,3.0,2.6,1.6,0.380952,0.619048,GiantX,Fnatic,False,BO5,0.43580578781498197,0.5641942121850181,0.5641942121850181,True
LEC_20260124_GiantX|Los Ratones,LEC,2026,2026-01-24,GiantX,Los Ratones,GiantX,Los Ratones,1-0,1,0,1,GiantX|Los Ratones,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,Los Ratones,GIANTX,Los Ratones,GiantX,0-1,0.0,1.0,3.72,1.4,0.273438,0.726562,Los Ratones,GiantX,False,BO1,0.273438,0.7265619999999999,0.7265619999999999,True
LEC_20260124_Karmine Corp Blue|Natus Vincere,LEC,2026,2026-01-24,Natus Vincere,Karmine Corp Blue,Natus Vincere,Karmine Corp Blue,1-0,1,0,1,Karmine Corp Blue|Natus Vincere,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,Natus Vincere,Karmine Corp Blue,Natus Vincere,Karmine Corp Blue,1-0,1.0,0.0,1.32,3.96,0.75,0.25,Natus Vincere,Karmine Corp Blue,True,BO1,0.75,0.25,0.75,True
LEC_20260124_Heretics|Vitality,LEC,2026,2026-01-24,Team Heretics,Team Vitality,Team Heretics,Team Vitality,1-0,1,0,1,Heretics|Vitality,,,,,,,,,,,,,,,,,,,,,,,
LEC_20260124_G2 Esports|Shifters,LEC,2026,2026-01-24,G2 Esports,Shifters,G2 Esports,Shifters,1-0,1,0,1,G2 Esports|Shifters,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,Shifters,G2 Esports,Shifters,G2 Esports,0-1,0.0,1.0,3.3,1.38,0.294872,0.705128,Shifters,G2 Esports,False,BO1,0.294872,0.705128,0.705128,True
LEC_20260124_Fnatic|Movistar KOI,LEC,2026,2026-01-24,Fnatic,Movistar KOI,Movistar KOI,Fnatic,1-0,1,0,1,Fnatic|Movistar KOI,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,Movistar KOI,Fnatic,Movistar KOI,Fnatic,1-0,1.0,0.0,1.58,2.44,0.606965,0.393035,Movistar KOI,Fnatic,False,BO1,0.606965,0.393035,0.393035,True
LEC_20260125_Heretics|Los Ratones,LEC,2026,2026-01-25,Team Heretics,Los Ratones,Los Ratones,Team Heretics,1-0,1,0,1,Heretics|Los Ratones,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,Heretics,Los Ratones,Heretics,Los Ratones,0-1,0.0,1.0,1.59,2.5,0.611247,0.388753,Heretics,Los Ratones,True,BO1,0.611247,0.388753,0.611247,True
LEC_20260125_Fnatic|GiantX,LEC,2026,2026-01-25,Fnatic,GiantX,Fnatic,GiantX,1-0,1,0,1,Fnatic|GiantX,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,Fnatic,GIANTX,Fnatic,GiantX,1-0,1.0,0.0,1.85,2.09,0.530457,0.469543,Fnatic,GiantX,True,BO1,0.530457,0.46954300000000004,0.530457,True
LEC_20260125_G2 Esports|Karmine Corp,LEC,2026,2026-01-25,G2 Esports,Karmine Corp,Karmine Corp,G2 Esports,1-0,1,0,1,G2 Esports|Karmine Corp,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,G2 Esports,Karmine Corp,G2 Esports,Karmine Corp,0-1,0.0,1.0,1.78,2.1,0.541237,0.458763,G2 Esports,Karmine Corp,True,BO1,0.541237,0.45876300000000003,0.541237,True
LEC_20260126_Los Ratones|Shifters,LEC,2026,2026-01-26,Shifters,Los Ratones,Los Ratones,Shifters,1-0,1,0,1,Los Ratones|Shifters,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,Shifters,Los Ratones,Shifters,Los Ratones,0-1,0.0,1.0,1.51,2.7,0.64133,0.35867,Shifters,Los Ratones,True,BO1,0.64133,0.35867000000000004,0.64133,True
LEC_20260126_Fnatic|Vitality,LEC,2026,2026-01-26,Team Vitality,Fnatic,Fnatic,Team Vitality,1-0,1,0,1,Fnatic|Vitality,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,Vitality,Fnatic,Vitality,Fnatic,0-1,0.0,1.0,2.4,1.59,0.398496,0.601504,Vitality,Fnatic,True,BO1,0.398496,0.601504,0.398496,True
LEC_20260126_G2 Esports|Heretics,LEC,2026,2026-01-26,G2 Esports,Team Heretics,G2 Esports,Team Heretics,1-0,1,0,1,G2 Esports|Heretics,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,Heretics,G2 Esports,Heretics,G2 Esports,0-1,0.0,1.0,5.5,1.18,0.176647,0.823353,Heretics,G2 Esports,False,BO1,0.176647,0.823353,0.823353,True
LEC_20260124_Karmine Corp|SK Gaming,LEC,2026,2026-01-24,SK Gaming,Karmine Corp,Karmine Corp,SK Gaming,1-0,1,0,1,Karmine Corp|SK Gaming,3.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,SK Gaming,Karmine Corp,SK Gaming,Karmine Corp,0-1,0.0,1.0,5.0,1.3,0.206349,0.793651,SK Gaming,Karmine Corp,True,BO1,0.206349,0.793651,0.206349,True
LEC_20260125_Shifters|Vitality,LEC,2026,2026-01-25,Team Vitality,Shifters,Team Vitality,Shifters,1-0,1,0,1,Shifters|Vitality,,,,,,,,,,,,,,,,,,,,,,,
LEC_20260125_Natus Vincere|SK Gaming,LEC,2026,2026-01-25,SK Gaming,Natus Vincere,Natus Vincere,SK Gaming,1-0,1,0,1,Natus Vincere|SK Gaming,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,SK Gaming,Natus Vincere,SK Gaming,Natus Vincere,0-1,0.0,1.0,2.75,1.55,0.360465,0.639535,SK Gaming,Natus Vincere,True,BO1,0.360465,0.639535,0.360465,True
LEC_20260125_Karmine Corp Blue|Movistar KOI,LEC,2026,2026-01-25,Karmine Corp Blue,Movistar KOI,Movistar KOI,Karmine Corp Blue,1-0,1,0,1,Karmine Corp Blue|Movistar KOI,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,Karmine Corp Blue,Movistar KOI,Karmine Corp Blue,Movistar KOI,0-1,0.0,1.0,7.0,1.13,0.138991,0.861009,Karmine Corp Blue,Movistar KOI,True,BO1,0.138991,0.861009,0.138991,True
LEC_20260126_Karmine Corp Blue|SK Gaming,LEC,2026,2026-01-26,SK Gaming,Karmine Corp Blue,SK Gaming,Karmine Corp Blue,1-0,1,0,1,Karmine Corp Blue|SK Gaming,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,SK Gaming,Karmine Corp Blue,SK Gaming,Karmine Corp Blue,1-0,1.0,0.0,1.78,2.24,0.557214,0.442786,SK Gaming,Karmine Corp Blue,True,BO1,0.557214,0.442786,0.557214,True
LEC_20260126_Karmine Corp|Natus Vincere,LEC,2026,2026-01-26,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,1-0,1,0,1,Karmine Corp|Natus Vincere,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,Natus Vincere,Karmine Corp,Natus Vincere,Karmine Corp,0-1,0.0,1.0,3.23,1.36,0.296296,0.703704,Natus Vincere,Karmine Corp,True,BO1,0.296296,0.703704,0.296296,True
LEC_20260126_GiantX|Movistar KOI,LEC,2026,2026-01-26,Movistar KOI,GiantX,GiantX,Movistar KOI,1-0,1,0,1,GiantX|Movistar KOI,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,Movistar KOI,GIANTX,Movistar KOI,GiantX,0-1,0.0,1.0,1.41,2.94,0.675862,0.324138,Movistar KOI,GiantX,True,BO1,0.675862,0.32413800000000004,0.675862,True
LEC_20260131_Fnatic|Shifters,LEC,2026,2026-01-31,Fnatic,Shifters,Shifters,Fnatic,1-0,1,0,1,Fnatic|Shifters,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,31 Jan 2026 - Winter Season,2026-01-31 00:00:00,Shifters,Fnatic,Shifters,Fnatic,1-0,1.0,0.0,3.47,1.35,0.280083,0.719917,Shifters,Fnatic,False,BO1,0.280083,0.7199169999999999,0.7199169999999999,True
LEC_20260131_G2 Esports|Karmine Corp Blue,LEC,2026,2026-01-31,G2 Esports,Karmine Corp Blue,G2 Esports,Karmine Corp Blue,1-0,1,0,1,G2 Esports|Karmine Corp Blue,2.0,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,31 Jan 2026 - Winter Season,2026-01-31 00:00:00,Karmine Corp Blue,G2 Esports,Karmine Corp Blue,G2 Esports,0-1,0.0,1.0,6.8,1.12,0.141414,0.858586,Karmine Corp Blue,G2 Esports,False,BO1,0.141414,0.858586,0.858586,True
