gameid,date,league,year,split,playoffs,game,patch,blue_team,red_team,blue_elo,red_elo,elo_diff,elo_diff_signed_sq,top_elo_diff,jng_elo_diff,mid_elo_diff,bot_elo_diff,sup_elo_diff,blue_rwr,red_rwr,rwr_diff,h2h_wr,role_h2h_wr,role_h2h_signed_sq,gd20_diff,gd15_diff,top_gd15_diff,jng_gd15_diff,mid_gd15_diff,bot_gd15_diff,sup_gd15_diff,outperf_diff,outperf_exp_diff,outperf_elo_diff,outperf_elo_exp_diff,rwr_exp_diff,gd15_exp_diff,first_blood_diff,first_dragon_diff,first_tower_diff,kill_diff_diff,game_len_diff,dragons_diff,barons_diff,blue_days_since,red_days_since,days_since_diff,blue_first_pick,series_score,q_blue_win,blue_win
LOLTMNT05_13240,2024-01-22 17:00:47+00:00,LEC,2024,Winter,0,1,14.01,Fnatic,GiantX,1518.2465197088047,1473.723218170657,44.523301538147734,1982.3243798568285,44.523301538147734,44.523301538147734,44.523301538147734,44.523301538147734,44.523301538147734,0.6,0.4,0.19999999999999996,,0.5,0.0,3562.8,230.48,-42.19999999999999,-55.99999999999997,700.6,250.0,300.0,0.05783299999999998,0.09355549348598496,0.1855137564089484,0.199293938295702,0.2318704698712633,209.49281309725578,0.12368829108218227,0.021600375031553154,0.3606072626302695,2.901626338754464,-69.1025927662181,0.5878258988136023,-0.4182683639248495,0.0,0.0,0.0,1,0,0.688073,1
LOLTMNT05_13247,2024-01-22 17:53:57+00:00,LEC,2024,Winter,0,1,14.01,Movistar KOI,Rogue,1475.999869443697,1433.8820490550718,42.117820388625205,1773.910794288493,42.117820388625205,42.117820388625205,42.117820388625205,42.117820388625205,42.117820388625205,0.5714285714285714,0.2,0.3714285714285714,,0.5,0.0,2897.4,235.83999999999997,358.79999999999995,556.6,389.8,-173.0,47.0,0.12151374999999999,0.043655793179347646,0.36176263990920476,0.1890873241682587,0.21258634467387102,182.2395297681296,0.2508037089572759,0.18060077560692167,0.5511313136253577,0.05830722786402909,1.621489803751274,-0.08742946796837092,-0.5823007319864074,1.0,1.0,0.0,1,0,0.614251,1
LOLTMNT05_14302,2024-01-22 18:45:22+00:00,LEC,2024,Winter,0,1,14.01,Team Vitality,G2 Esports,1482.5098819096768,1563.737048165193,-81.2271662555163,-6597.852537901285,-81.2271662555163,-81.2271662555163,-81.2271662555163,-81.2271662555163,-81.2271662555163,0.4,0.8,-0.4,,0.5,0.0,-1613.0,-121.08,-147.2,-304.2,325.8,-487.8,8.000000000000004,-0.12856675000000004,-0.06373633273664342,-0.3384465260646517,-0.17477167108494776,-0.21027009483971004,-118.67892250549926,0.42912264253002064,0.03710648732465471,-0.4507230175615738,-1.314413472287332,133.75626555118833,0.1586311348310554,-0.5312105585806499,0.0,1.0,-1.0,1,0,0.193548,1
LOLTMNT05_14310,2024-01-22 19:40:56+00:00,LEC,2024,Winter,0,1,14.01,Team Heretics,Karmine Corp,1526.226832105711,1392.3710683860036,133.8557637197075,17917.365480986165,133.8557637197075,133.8557637197075,133.8557637197075,133.8557637197075,133.8557637197075,0.6,0.0,0.6,,0.5,0.0,-1685.0,17.96,621.6,-479.4,-32.00000000000001,-258.2,237.8,0.5224488,0.5717973197871186,0.5577323488321141,0.504056432195218,0.552810933612203,20.379935811907245,0.0,0.09011575493130436,-0.447189066387797,9.967725649994591,-394.4820958494108,-0.343730842739173,0.7716634813025136,1.0,0.0,1.0,1,0,0.655702,1
10667-10667_game_1,2024-01-23 09:24:46+00:00,LPL,2024,Spring,0,1,14.01,Oh My God,Team WE,1620.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.4082019033147642,1
10667-10667_game_2,2024-01-23 10:30:32+00:00,LPL,2024,Spring,0,2,14.01,Oh My God,Team WE,1644.0,1596.0,48.0,2304.0,48.0,48.0,48.0,48.0,48.0,,,,,0.5833333333333334,0.00694444444444445,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,1,0.4082019033147642,1
10668-10668_game_1,2024-01-23 11:19:46+00:00,LPL,2024,Spring,0,1,14.01,Anyone's Legend,FunPlus Phoenix,1620.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.5477646307897153,1
10668-10668_game_2,2024-01-23 12:07:33+00:00,LPL,2024,Spring,0,2,14.01,FunPlus Phoenix,Anyone's Legend,1600.8,1644.0,-43.200000000000045,-1866.2400000000039,-48.0,-24.0,-48.0,-48.0,-48.0,,,,,0.4333333333333334,-0.005555555555555553,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,-1,0.4522353692102847,0
LOLTMNT02_29043,2024-01-24 08:06:21+00:00,LCK,2024,Spring,0,1,14.01,BNK FEARX,Hanwha Life Esports,1620.0,1692.9861784468007,-72.98617844680075,-5326.9822442682425,-72.98617844680098,-72.98617844680098,-72.98617844680098,-72.98617844680098,-72.98617844680098,0.5,1.0,-0.5,,0.5,0.0,-1380.75,-127.39999999999999,-100.75,452.75,-42.75,-420.5,-525.75,-0.12572507192149332,0.00667352902428206,-0.38013634607708785,-0.20912674005816118,-0.32885906040268453,-40.48432688511646,0.13541255428345833,0.13541255428345844,-0.32885906040268453,-4.215554678247138,-165.85313857086453,0.47769443347808904,-0.605211212001579,4.0,3.0,1.0,1,0,0.1984999405501686,0
LOLTMNT02_29074,2024-01-24 09:00:49+00:00,LCK,2024,Spring,0,2,14.01,Hanwha Life Esports,BNK FEARX,1712.0173489849549,1600.968829461846,111.04851952310878,12331.773688274272,111.04851952310878,111.04851952310878,111.04851952310878,111.04851952310878,111.04851952310878,1.0,0.4,0.6,,0.5833333333333334,0.00694444444444445,995.0000000000001,88.24,209.0,-289.4,124.20000000000005,304.4,93.0,0.1799800337572621,0.13889403439738296,0.4627021646796188,0.41966321513355753,0.5708773574699794,1.2198478237351367,0.27402545887274177,0.27402545887274177,0.5708773574699795,10.628754823122138,106.04529227218654,1.1369946990732398,0.02636039089827258,0.0,0.0,0.0,1,1,0.8015000594498314,1
10669-10669_game_1,2024-01-24 09:19:34+00:00,LPL,2024,Spring,0,1,14.01,Ninjas in Pyjamas,LGD Gaming,1197.3382151308135,1620.0,-422.6617848691865,-178642.98438880648,-422.6617848691865,-422.6617848691865,-422.6617848691865,-422.6617848691865,-422.6617848691865,0.0,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,20.0,,,1,0,,1
10669-10669_game_2,2024-01-24 10:28:05+00:00,LPL,2024,Spring,0,2,14.01,LGD Gaming,Ninjas in Pyjamas,1575.8730200329276,1241.465195097886,334.4078249350416,111828.59337778544,334.4078249350416,334.4078249350416,334.4078249350416,334.4078249350416,334.4078249350416,,0.25,,,0.4166666666666667,-0.006944444444444442,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,-1,,0
LOLTMNT02_29105,2024-01-24 10:38:13+00:00,LCK,2024,Spring,0,1,14.01,KT Rolster,DN SOOPers,1691.5448629531838,1520.522606844619,171.02225610856476,29248.612084463515,153.5969802334023,153.5969802334023,153.5969802334023,240.72335960921419,153.5969802334023,0.8,0.0,0.8,,0.5,0.0,3008.65,334.90000000000003,51.80000000000001,-6.400000000000006,402.45,216.6,1010.05,0.44805099015784033,0.5180643580788507,0.7254583731394031,0.7257537207317755,0.823302441311168,192.48376006687556,0.176697558688832,0.15543649330976733,0.4117647058823529,12.859285636300912,315.6737547514422,0.7820174369057944,0.4387681109231927,2.0,3.0,-1.0,1,0,0.7498853508565553,1
10670-10670_game_1,2024-01-24 11:19:40+00:00,LPL,2024,Spring,0,1,14.01,Ultra Prime,Invictus Gaming,1620.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0
LOLTMNT02_29136,2024-01-24 11:40:33+00:00,LCK,2024,Spring,0,2,14.01,KT Rolster,DN SOOPers,1704.6010125415294,1507.3768860120986,197.2241265294308,38897.35608529693,180.68416838872236,180.68416838872236,180.68416838872236,263.38395909226506,180.68416838872236,0.8333333333333334,0.0,0.8333333333333334,,0.5833333333333334,0.00694444444444445,3738.2,347.96000000000004,-443.8,42.79999999999998,853.0,-149.2,1437.0,0.4464839161936375,0.5120907786676923,0.648788664208721,0.6498334342696834,0.8833797434354356,331.70405683170463,-0.243987006065705,0.4493653563582827,0.6238866250766291,15.998333929514121,196.68035748001103,1.1933420386300444,0.2746747650359884,0.0,0.0,0.0,1,1,0.7498853508565553,0
10670-10670_game_2,2024-01-24 12:17:46+00:00,LPL,2024,Spring,0,2,14.01,Invictus Gaming,Ultra Prime,1644.0,1596.0,48.0,2304.0,48.0,48.0,48.0,48.0,48.0,,,,,0.5833333333333334,0.00694444444444445,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,1,,1
LOLTMNT02_29165,2024-01-24 12:34:20+00:00,LCK,2024,Spring,0,3,14.01,KT Rolster,DN SOOPers,1668.2737426518238,1543.6212138590759,124.65252879274794,15538.252934426855,108.89115649150722,108.89115649150722,108.89115649150722,187.69801799771108,108.89115649150722,0.7142857142857143,0.16666666666666666,0.5476190476190477,0.5,0.5,0.0,-359.0,94.68000000000004,-1062.8,-127.80000000000001,383.20000000000005,-6.199999999999989,1287.0,0.046345454579665504,-0.2127241496040985,0.15207995163442525,-0.14972824660120815,0.25458134397568283,137.07980238722007,0.1674173844215196,0.6321305362259644,0.7517654538839986,2.633820239234441,134.84045852652275,-0.20484689361699893,-0.14809719966018342,0.0,0.0,0.0,1,0,0.7498853508565553,0
LOLTMNT02_29737,2024-01-25 08:07:02+00:00,LCK,2024,Spring,0,1,14.01,Dplus Kia,Nongshim RedForce,1637.865563425984,1617.7175660333437,20.147997392640264,405.94179893383887,20.147997392640264,20.147997392640264,20.147997392640264,20.147997392640264,20.147997392640264,0.6,0.5,0.09999999999999998,,0.5,0.0,4445.4,226.81000000000003,965.55,-207.0,-653.6,752.85,276.25,-0.23372952256936003,-0.28266852503211726,0.08632752451793434,0.03762060782974386,0.05810859312585753,145.20409750643847,0.823302441311168,-0.16716075651104323,-0.5016534903601194,6.6678581464704125,593.0185822502674,0.7322192395918936,0.5240041221125812,3.0,4.0,-1.0,1,0,0.7822978778889534,1
LOLTMNT02_29757,2024-01-25 08:53:13+00:00,LCK,2024,Spring,0,2,14.01,Nongshim RedForce,Dplus Kia,1595.1077823455819,1660.4753471137458,-65.3675647681639,-4272.918523720103,-65.3675647681639,-65.3675647681639,-65.3675647681639,-65.3675647681639,-65.3675647681639,0.4,0.6666666666666666,-0.2666666666666666,,0.4166666666666667,-0.006944444444444442,-6010.6,-492.23999999999995,-501.4,-137.8,-53.400000000000006,-1304.0,-464.6,0.15570561122316295,0.05122916950096177,-0.17236485320068248,-0.32526151200479214,-0.38512901503833175,-699.8405538927555,-0.18277173280352055,0.45431298052061525,-0.021031298794911224,-12.690116813125549,-393.30593243445924,-0.8453032119443011,-0.6982004772404298,0.0,0.0,0.0,1,-1,0.2177021221110465,0
10671-10671_game_1,2024-01-25 09:18:45+00:00,LPL,2024,Spring,0,1,14.01,Weibo Gaming,Rare Atom,1620.0,1235.5674931978754,384.43250680212464,147788.3522861656,388.2058087208236,388.2058087208236,388.2058087208236,388.2058087208236,369.3392991273288,,0.42857142857142855,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,20.0,,1,0,0.6575998978159111,1
10671-10671_game_2,2024-01-25 10:17:11+00:00,LPL,2024,Spring,0,2,14.01,Rare Atom,Weibo Gaming,1230.8318201073182,1624.732400917401,-393.90058081008283,-155157.6675625206,-397.5787575775539,-397.5787575775539,-397.5787575775539,-397.5787575775539,-379.18787374019894,0.375,,,,0.4166666666666667,-0.006944444444444442,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,-1,0.3424001021840889,0
LOLTMNT02_29804,2024-01-25 10:35:32+00:00,LCK,2024,Spring,0,1,14.01,HANJIN BRION,Gen.G,1530.5895736208322,1693.8272969198401,-163.23772329900794,-26646.55430784348,-163.23772329900794,-163.23772329900794,-163.23772329900794,-163.23772329900794,-163.23772329900794,0.0,0.8,-0.8,,0.5,0.0,-4481.05,-300.99,-104.35000000000002,-189.05,31.950000000000003,-1325.0,81.5,-0.557824578084122,-0.6224391343745737,-0.7732930412241664,-0.8694711581703176,-0.9134181962424724,-421.094095147899,-0.7897299051602901,-0.38696765352854207,0.15911265158762644,-21.10320979898487,75.6323557137091,-2.33672081123736,-0.9134181962424724,5.0,5.0,0.0,1,0,0.1520292409055862,0
10672-10672_game_1,2024-01-25 11:19:05+00:00,LPL,2024,Spring,0,1,14.01,LNG Esports,ThunderTalk Gaming,1221.778108791796,1620.0,-398.22189120820394,-158580.6746374386,-396.60106071285895,-396.60106071285895,-396.60106071285895,-396.60106071285895,-404.7052131895839,0.25,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,24.0,,,1,0,0.7024549697168018,0
LOLTMNT02_30776,2024-01-25 11:26:48+00:00,LCK,2024,Spring,0,2,14.01,HANJIN BRION,Gen.G,1517.1031754798692,1707.313695060803,-190.2105195809338,-36180.0417592488,-190.21051958093403,-190.21051958093403,-190.21051958093403,-190.21051958093403,-190.21051958093403,0.0,0.8333333333333334,-0.8333333333333334,,0.4166666666666667,-0.006944444444444442,-5723.0,-598.68,-730.0,-196.8,-558.6,-1436.4,-71.6,-0.635167552910096,-0.5481715255120923,-0.8925438315872245,-0.813714180880194,-0.9428560742833634,-758.4616854783455,-0.16061388405625332,0.10520890075387329,-0.24710799616364537,-20.01175984376499,51.813699550104275,-1.8529804810646489,-1.282856822285009,0.0,0.0,0.0,1,-1,0.1520292409055862,0
10672-10672_game_2,2024-01-25 12:14:54+00:00,LPL,2024,Spring,0,2,14.01,ThunderTalk Gaming,LNG Esports,1624.4044108430126,1217.3731325372282,407.0312783057843,165674.46151924087,405.44734834074075,405.44734834074075,405.44734834074075,405.44734834074075,413.3669981659591,,0.2,,,0.5833333333333334,0.00694444444444445,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,1,0.2975450302831982,0
10672-10672_game_3,2024-01-25 13:15:18+00:00,LPL,2024,Spring,0,3,14.01,LNG Esports,ThunderTalk Gaming,1261.1668996099083,1580.6101205869984,-319.44322097709005,-102043.97142821798,-317.8938866748533,-317.8938866748533,-317.8938866748533,-317.8938866748533,-325.64055818603674,0.3333333333333333,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1,0,0.7024549697168018,0
10673-10673_game_1,2024-01-26 07:21:41+00:00,LPL,2024,Spring,0,1,14.01,Anyone's Legend,Team WE,1665.0311338614852,1575.294786810416,89.73634705106906,8052.6119820699105,89.73634705106906,89.73634705106906,89.73634705106906,89.73634705106906,89.73634705106906,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1,0,0.4974159769946448,0
LOLTMNT02_32346,2024-01-26 08:07:55+00:00,LCK,2024,Spring,0,1,14.01,KT Rolster,T1,1636.0144323118275,1641.2962744924994,-5.281842180671902,-27.897856821524908,-5.281842180671902,-5.281842180671902,-5.281842180671902,-5.281842180671902,-5.281842180671902,0.625,0.6,0.025000000000000022,,0.5,0.0,-1580.4,-53.47999999999999,-1047.6,84.2,-46.400000000000006,556.0,186.4000000000001,0.03193286843684789,-0.2835069097217008,-0.1082793973760658,-0.46507554554464936,-0.2943186830861828,-192.95050304713135,-0.5469502897122734,0.8438404210299382,0.21895244006079895,-6.616332968320142,307.66367879914037,0.5904702261788026,-0.5037747018064941,1.0,6.0,-5.0,1,0,0.2798238748698677,1
10673-10673_game_2,2024-01-26 08:20:27+00:00,LPL,2024,Spring,0,2,14.01,Team WE,Anyone's Legend,1605.3592963914302,1634.966624280471,-29.60732788904079,-876.5938647291725,-29.60732788904079,-29.60732788904079,-29.60732788904079,-29.60732788904079,-29.60732788904079,0.3333333333333333,0.6666666666666666,-0.3333333333333333,,0.5833333333333334,0.00694444444444445,,,,,,,,-0.3644116592672505,-0.11304468969241084,-0.2056064436738932,0.0703346292454346,-0.0867579908675799,,0.23287671232876705,-0.45662100456621,0.23287671232876717,-3.2511415525114145,237.5205479452054,-0.7762557077625569,0.91324200913242,0.0,0.0,0.0,1,1,0.5025840230053552,1
LOLTMNT02_31412,2024-01-26 09:05:44+00:00,LCK,2024,Spring,0,2,14.01,T1,KT Rolster,1616.9314458654117,1660.3792609389152,-43.447815073503534,-1887.7126346613609,-43.447815073503534,-43.447815073503534,-43.447815073503534,-43.447815073503534,-43.447815073503534,0.5,0.6666666666666666,-0.16666666666666663,,0.4166666666666667,-0.006944444444444442,1243.6000000000001,167.88000000000002,1552.2,-273.8,624.8,-1021.0,-42.799999999999955,-0.29803383093268815,-0.31428909287365325,-0.08103256280626411,-0.03637587440644859,-0.12946429737067028,363.05270635750605,0.6934194608462215,-0.892658271055472,0.17682497289511984,1.2065831822562028,-202.7346046259845,-1.3540258252205895,0.6622895252271915,0.0,0.0,0.0,1,-1,0.7201761251301322,1
10674-10674_game_1,2024-01-26 09:17:57+00:00,LPL,2024,Spring,0,1,14.01,Oh My God,FunPlus Phoenix,1664.705213189584,1579.7668753177106,84.93833787187327,7214.521240436501,89.4104263791678,67.04998384269607,89.4104263791678,89.4104263791678,89.4104263791678,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1,0,0.5970210220230041,0
LOLTMNT02_31433,2024-01-26 09:48:31+00:00,LCK,2024,Spring,0,3,14.01,KT Rolster,T1,1633.3935397846324,1643.9171670196945,-10.523627235062122,-110.74673018254124,-10.523627235062122,-10.523627235062122,-10.523627235062122,-10.523627235062122,-10.523627235062122,0.6,0.5714285714285714,0.02857142857142858,0.5,0.5,0.0,-4705.8,-626.0800000000002,-2295.0,-217.2,-708.4,-42.19999999999999,132.40000000000003,-0.0358652065714716,-0.04907549320040734,-0.35568032082775847,-0.44419826450616784,-0.2290224319702952,-1021.0681331362015,-0.790190021426149,0.29015271958006295,-0.43741120595222893,-11.636630033457164,151.94456901391436,-0.02203893904727483,-0.44111012650514636,0.0,0.0,0.0,1,0,0.2798238748698677,0
10674-10674_game_2,2024-01-26 10:07:57+00:00,LPL,2024,Spring,0,2,14.01,FunPlus Phoenix,Oh My God,1609.5166166320948,1634.95204248955,-25.43542585745513,-646.960888550097,-29.613827358736444,-8.721819852328963,-29.613827358736444,-29.613827358736444,-29.613827358736444,0.3333333333333333,0.6666666666666666,-0.3333333333333333,,0.5833333333333334,0.00694444444444445,,,,,,,,-0.298008295915011,-0.0220811782509868,-0.20993059479861959,0.06441113455402858,-0.0867579908675799,,-0.680365296803653,-0.4566210045662101,0.23287671232876705,-5.990867579908675,-237.5205479452054,-0.9908675799086755,0.36986301369863017,0.0,0.0,0.0,1,1,0.4029789779769959,1
LOLTMNT02_32443,2024-01-26 11:25:59+00:00,LCK,2024,Spring,0,1,14.01,BNK FEARX,Kiwoom DRX,1584.388820573376,1536.2248013877343,48.16401918564179,2319.7727441148704,48.16401918564179,48.16401918564179,48.16401918564179,48.16401918564179,48.16401918564179,0.3333333333333333,0.0,0.3333333333333333,,0.5,0.0,-1138.5,-124.08999999999999,-447.65,287.6,339.6,-498.15,-301.85,0.4271947576460001,0.3105142896399561,0.3879492451612843,0.2969265825468035,0.28322062308537077,-64.78355166492011,-0.18321248360437664,-0.18422214891288868,-0.018792297718893902,-0.5458206571812854,-140.47664378552872,-0.15472414039310878,0.5212211466865228,2.0,7.0,-5.0,1,0,0.538637574094963,1
10675-10675_game_1,2024-01-26 11:33:59+00:00,LPL,2024,Spring,0,1,14.01,Bilibili Gaming,Royal Never Give Up,1385.2223281180825,1646.8396497636,-261.61732164551745,-68443.62298497414,-261.61732164551745,-261.61732164551745,-261.61732164551745,-261.61732164551745,-261.61732164551745,0.8888888888888888,0.6666666666666666,0.2222222222222222,,0.5,0.0,,,,,,,,-0.12118014041785972,-0.2170705513767638,-0.03217564485268168,-0.21102984337638533,0.004913688035922181,,0.13056340430594404,-1.0,-0.09589041095890405,0.617304547092691,-366.8502774948686,-1.1595983396771856,-0.45170731653028795,4.0,3.0,1.0,1,0,0.7351546945186836,1
10675-10675_game_2,2024-01-26 12:25:46+00:00,LPL,2024,Spring,0,2,14.01,Royal Never Give Up,Bilibili Gaming,1607.5532712822462,1424.5087065994362,183.04456468281,33505.312659919415,183.04456468281,183.04456468281,183.04456468281,183.04456468281,183.04456468281,0.5,0.9,-0.4,,0.4166666666666667,-0.006944444444444442,,,,,,,,-0.04153754742726337,-0.07774238282749853,-0.290952778068584,-0.4705884148173884,-0.37892825189446055,,-0.44574403492006176,1.0,-0.3367548361626531,-10.226312952254677,241.30008064682374,-0.3049448302065332,-0.10257610029556596,0.0,0.0,0.0,1,-1,0.2648453054813163,0
LOLTMNT02_31496,2024-01-26 12:29:48+00:00,LCK,2024,Spring,0,2,14.01,Kiwoom DRX,BNK FEARX,1515.5307039884901,1605.0829179726202,-89.55221398413005,-8019.599029459418,-89.55221398413005,-89.55221398413005,-89.55221398413005,-89.55221398413005,-89.55221398413005,0.0,0.42857142857142855,-0.42857142857142855,,0.4166666666666667,-0.006944444444444442,-1371.4,-11.320000000000004,514.4,-440.6,-456.6,-146.79999999999998,473.0,-0.5977188682470616,-0.5497406746459617,-0.5594059465571417,-0.5194204456795523,-0.5175526894530209,-88.48156215066177,-0.22399330885595986,-0.23205047858642658,-0.31883610426514386,-6.988012051270233,120.85335710750678,-0.5437617659661844,-1.004668795374947,0.0,0.0,0.0,1,-1,0.4613624259050369,1
LOLTMNT02_32510,2024-01-26 13:22:20+00:00,LCK,2024,Spring,0,3,14.01,Kiwoom DRX,BNK FEARX,1545.5833046667044,1575.030317294406,-29.447012627701497,-867.1265526960115,-29.447012627701497,-29.447012627701497,-29.447012627701497,-29.447012627701497,-29.447012627701497,0.16666666666666666,0.375,-0.20833333333333334,0.5,0.5,0.0,-562.1999999999998,-66.79999999999997,346.0,-229.20000000000002,-65.0,-635.2,249.39999999999998,-0.17549786953431212,0.06631236698979595,-0.108967607572023,0.14856237005005846,-0.012787810337367367,-86.42954815909994,0.17893902472451018,0.1698566380147697,-0.5375606071405605,-0.6421232416105598,79.80905552616832,0.9484950176694915,-0.6631817252480792,0.0,0.0,0.0,1,0,0.4613624259050369,0
LOLTMNT02_31940,2024-01-27 06:08:42+00:00,LCK,2024,Spring,0,1,14.01,Gen.G,Dplus Kia,1719.346778090517,1680.0124507315218,39.334327358995324,1547.189308784608,39.33432735899555,39.33432735899555,39.33432735899555,39.33432735899555,39.33432735899555,0.8571428571428571,0.7142857142857143,0.1428571428571428,,0.5,0.0,2149.2000000000003,369.67999999999995,912.1999999999999,-231.20000000000002,154.8,339.4,673.2,0.2801202805892733,0.1828405063998586,0.3364364739090141,0.1969375322885023,0.23386509630023877,215.73866791677187,-0.014913925930236438,-0.43905834245177633,0.15216689840098407,3.48721320221955,-116.25787501646892,0.28009208782866857,0.13543821978351778,1.0,1.0,0.0,1,0,0.6906057493746031,0
LOLTMNT02_32961,2024-01-27 07:09:38+00:00,LCK,2024,Spring,0,2,14.01,Gen.G,Dplus Kia,1692.6412084715544,1706.718020350485,-14.076811878930584,-198.15663267480122,-14.076811878930812,-14.076811878930812,-14.076811878930812,-14.076811878930812,-14.076811878930812,0.75,0.75,0.0,,0.4166666666666667,-0.006944444444444442,1375.0,131.80000000000007,994.5999999999999,-280.6,-343.0,-370.99999999999994,659.0,-0.018091506716780635,-0.3767440957083611,0.11578646477938874,-0.26282831289854,-0.1589387952584469,-64.58921063070213,-0.32851842335473813,-0.6176354548792327,0.42207658520464303,-3.9899970498284834,-79.2469036649461,-0.1274282765615009,-0.5443836225145554,0.0,0.0,0.0,1,-1,0.6906057493746031,1
10676-10676_game_1,2024-01-27 07:19:46+00:00,LPL,2024,Spring,0,1,14.01,Invictus Gaming,Ninjas in Pyjamas,1664.705213189584,1283.354586235453,381.3506269541308,145428.30067830865,381.3506269541308,381.3506269541308,381.3506269541308,381.3506269541308,381.3506269541308,,0.4,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1,0,,0
10676-10676_game_2,2024-01-27 08:08:03+00:00,LPL,2024,Spring,0,2,14.01,Ninjas in Pyjamas,Invictus Gaming,1326.545965692146,1621.2110669863127,-294.6651012941668,-86827.52192070158,-294.9678680407451,-294.9678680407451,-294.9678680407451,-293.45403430785404,-294.9678680407451,0.5,0.6666666666666666,-0.16666666666666663,,0.5666666666666667,0.005555555555555561,,,,,,,,,,0.3667621227944194,0.7847208091170137,0.20122264268981394,,-0.3716548176405987,0.0867579908675799,0.680365296803653,8.542831594229508,51.8911351604977,-0.01542923394431428,0.20122264268981394,0.0,0.0,0.0,1,1,,1
LOLTMNT02_31982,2024-01-27 08:14:12+00:00,LCK,2024,Spring,0,3,14.01,Dplus Kia,Gen.G,1681.746160369427,1717.6130684526124,-35.866908083185535,-1286.43509544768,-35.86690808318576,-35.86690808318576,-35.86690808318576,-35.86690808318576,-35.86690808318576,0.6666666666666666,0.7777777777777778,-0.11111111111111116,0.5,0.5,0.0,44.399999999999636,120.32,-933.0,497.79999999999995,623.4,781.6,-368.2,0.03654377922424421,0.08367602525054027,-0.1050194244549764,-0.12490562653078789,-0.20336302874010792,270.41396271320906,0.5384337363939846,0.11193810635205498,0.02248609816845326,0.8669726349922318,54.473121079089196,-1.4754834773812362,0.37420105532559433,0.0,0.0,0.0,1,0,0.3093942506253969,0
10677-10677_game_1,2024-01-27 09:18:27+00:00,LPL,2024,Spring,0,1,14.01,Ultra Prime,LGD Gaming,1575.294786810416,1533.9836288953604,41.311157915055674,1706.611768282667,41.311157915055674,41.311157915055674,41.311157915055674,41.311157915055674,41.311157915055674,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1,0,,1
LOLTMNT02_33033,2024-01-27 10:01:17+00:00,LCK,2024,Spring,0,1,14.01,DN SOOPers,Nongshim RedForce,1575.81638405283,1575.570678727806,0.2457053250241188,0.060371106745207855,15.096860092852012,15.096860092852012,15.096860092852012,-59.15891374628836,15.096860092852012,0.2857142857142857,0.3333333333333333,-0.047619047619047616,,0.5,0.0,4152.0,503.88,993.0,341.0,67.4,1242.2,-124.19999999999999,0.2075312143362585,0.5061955451144059,0.37518149537263024,0.6853595391161634,0.4169919484245941,610.0352385417044,0.2491155823207742,-0.48495679947167825,0.24576983923664614,12.924471688515027,428.71612158758444,1.6217574845373772,0.8683145499144918,2.0,2.0,0.0,1,0,0.5599005705878441,1
