type,quantity,market_ticker,side,entry_price_cents,exit_price_cents,open_fees_cents,close_fees_cents,realized_pnl_without_fees_cents,realized_pnl_with_fees_cents,close_timestamp,open_timestamp
trade,89,KXLOLMAP-26FEB27KCGX-1-KC,yes,65,100,0,0,3115,3115,2026-02-27T12:05:16-05:00,2026-02-27T11:24:47-05:00
trade,50,KXLOLMAP-26FEB27KCGX-3-GX,yes,39,0,0,0,-1950,-1950,2026-02-27T14:04:36-05:00,2026-02-27T13:20:29-05:00
trade,5,KXLOLMAP-26FEB27KCGX-3-GX,yes,38,0,0,0,-190,-190,2026-02-27T14:04:36-05:00,2026-02-27T13:20:35-05:00
trade,45,KXLOLMAP-26FEB27KCGX-3-GX,yes,38,0,0,0,-1710,-1710,2026-02-27T14:04:36-05:00,2026-02-27T13:20:36-05:00
trade,11,KXLOLMAP-26FEB27LYTL-1-LY,yes,94,100,5,0,66,61,2026-02-27T16:50:26-05:00,2026-02-27T16:45:05-05:00
trade,55,KXLOLMAP-26FEB27LYTL-1-LY,yes,94,100,22,0,330,308,2026-02-27T16:50:26-05:00,2026-02-27T16:45:05-05:00
trade,10,KXLOLMAP-26FEB27LYTL-2-TL,yes,58,100,0,0,420,420,2026-02-27T17:44:36-05:00,2026-02-27T17:13:06-05:00
trade,10,KXLOLMAP-26FEB27LYTL-2-TL,yes,58,100,0,0,420,420,2026-02-27T17:44:36-05:00,2026-02-27T17:13:09-05:00
trade,30,KXLOLMAP-26FEB27LYTL-2-TL,yes,58,100,0,0,1260,1260,2026-02-27T17:44:36-05:00,2026-02-27T17:13:14-05:00
trade,59,KXLOLMAP-26FEB27LYTL-2-TL,yes,91,100,0,0,531,531,2026-02-27T17:44:36-05:00,2026-02-27T17:24:29-05:00
trade,150,KXLOLMAP-26FEB27LYTL-3-TL,yes,53,0,0,0,-7950,-7950,2026-02-27T18:36:26-05:00,2026-02-27T17:56:02-05:00
trade,150,KXLOLMAP-26FEB27LYTL-3-TL,yes,53,0,0,0,-7950,-7950,2026-02-27T18:36:26-05:00,2026-02-27T17:56:09-05:00
trade,150,KXLOLMAP-26FEB27LYTL-3-TL,yes,53,0,0,0,-7950,-7950,2026-02-27T18:36:26-05:00,2026-02-27T17:56:24-05:00
trade,150,KXLOLMAP-26FEB27LYTL-3-TL,yes,53,0,0,0,-7950,-7950,2026-02-27T18:36:26-05:00,2026-02-27T17:56:33-05:00
trade,3,KXLOLMAP-26FEB28KCMKOI-3-MKOI,yes,94,100,0,0,18,18,2026-02-28T13:43:56-05:00,2026-02-28T13:33:22-05:00
trade,100,KXLOLMAP-26FEB28KCMKOI-3-MKOI,yes,94,100,0,0,600,600,2026-02-28T13:43:56-05:00,2026-02-28T13:33:47-05:00
trade,159,KXLOLGAME-26FEB28KCMKOI-KC,yes,57,100,0,0,6837,6837,2026-02-28T16:12:56-05:00,2026-02-28T15:04:03-05:00
trade,171,KXLOLGAME-26FEB28KCMKOI-KC,yes,57,100,0,0,7353,7353,2026-02-28T16:12:56-05:00,2026-02-28T15:04:10-05:00
trade,7,KXLOLGAME-26FEB28KCMKOI-KC,yes,57,100,0,0,301,301,2026-02-28T16:12:56-05:00,2026-02-28T15:04:11-05:00
trade,13,KXLOLGAME-26FEB28KCMKOI-KC,yes,57,100,0,0,559,559,2026-02-28T16:12:56-05:00,2026-02-28T15:04:37-05:00
trade,50,KXLOLMAP-26FEB28LYSEN-2-LY,yes,92,100,0,0,400,400,2026-02-28T17:43:36-05:00,2026-02-28T17:10:54-05:00
trade,13,KXLOLMAP-26FEB28LYSEN-2-LY,yes,94,100,0,0,78,78,2026-02-28T17:43:36-05:00,2026-02-28T17:26:37-05:00
trade,781,KXLOLGAME-26FEB28LYSEN-LY,yes,78,100,0,0,17182,17182,2026-02-28T20:33:06-05:00,2026-02-28T16:05:16-05:00
trade,59,KXLOLGAME-26FEB28LYSEN-LY,yes,78,100,0,0,1298,1298,2026-02-28T20:33:06-05:00,2026-02-28T16:39:18-05:00
trade,160,KXLOLGAME-26FEB28LYSEN-LY,yes,78,100,0,0,3520,3520,2026-02-28T20:33:06-05:00,2026-02-28T16:39:18-05:00
trade,35,KXLOLMAP-26MAR01DCGTSW-1-TSW,yes,97,100,8,0,105,97,2026-03-01T01:48:06-05:00,2026-03-01T01:37:55-05:00
trade,504,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,61,100,0,0,19656,19656,2026-03-01T02:43:36-05:00,2026-03-01T02:01:14-05:00
trade,4,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,61,100,0,0,156,156,2026-03-01T02:43:36-05:00,2026-03-01T02:01:28-05:00
trade,73,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,61,100,0,0,2847,2847,2026-03-01T02:43:36-05:00,2026-03-01T02:01:29-05:00
trade,2,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,61,100,0,0,78,78,2026-03-01T02:43:36-05:00,2026-03-01T02:02:10-05:00
trade,11,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,61,100,0,0,429,429,2026-03-01T02:43:36-05:00,2026-03-01T02:02:20-05:00
trade,45,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,73,100,0,0,1215,1215,2026-03-01T02:43:36-05:00,2026-03-01T02:08:38-05:00
trade,55,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,73,100,0,0,1485,1485,2026-03-01T02:43:36-05:00,2026-03-01T02:08:38-05:00
trade,13,KXLOLMAP-26MAR01DCGTSW-2-TSW,yes,40,100,0,0,780,780,2026-03-01T02:43:36-05:00,2026-03-01T02:32:32-05:00
trade,9,KXLOLMAP-26MAR01FOXGEN-2-GEN,yes,74,100,0,0,234,234,2026-03-01T04:43:17-05:00,2026-03-01T03:56:40-05:00
trade,3000,KXLOLGAME-26MAR01KCG2-G2,no,41,0,0,0,-123000,-123000,2026-03-01T17:00:36-05:00,2026-03-01T14:59:47-05:00
trade,500,KXLOLGAME-26MAR01KCG2-G2,no,38,0,0,0,-19000,-19000,2026-03-01T17:00:36-05:00,2026-03-01T15:15:56-05:00
trade,121,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-4719,-4719,2026-03-01T17:00:36-05:00,2026-03-01T15:17:23-05:00
trade,100,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-3900,-3900,2026-03-01T17:00:36-05:00,2026-03-01T15:18:18-05:00
trade,4,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-156,-156,2026-03-01T17:00:36-05:00,2026-03-01T15:18:45-05:00
trade,275,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-10725,-10725,2026-03-01T17:00:36-05:00,2026-03-01T15:19:41-05:00
trade,186,KXLOLGAME-26MAR01KCG2-G2,no,38,0,0,0,-7068,-7068,2026-03-01T17:00:36-05:00,2026-03-01T15:20:11-05:00
trade,4,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-156,-156,2026-03-01T17:00:36-05:00,2026-03-01T15:22:37-05:00
trade,3,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-117,-117,2026-03-01T17:00:36-05:00,2026-03-01T15:22:45-05:00
trade,1,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-39,-39,2026-03-01T17:00:36-05:00,2026-03-01T15:22:51-05:00
trade,1,KXLOLGAME-26MAR01KCG2-G2,no,39,0,0,0,-39,-39,2026-03-01T17:00:36-05:00,2026-03-01T15:22:56-05:00
trade,133,KXLOLMAP-26MAR03NSEAT1A-3-NSEA,no,52,100,0,0,6384,6384,2026-03-03T05:33:06-05:00,2026-03-03T04:51:56-05:00
trade,84,KXLOLMAP-26MAR03NSEAT1A-3-NSEA,no,53,100,0,0,3948,3948,2026-03-03T05:33:06-05:00,2026-03-03T04:53:44-05:00
trade,23,KXLOLMAP-26MAR03NSEAT1A-3-T1A,yes,54,100,0,0,1058,1058,2026-03-03T05:33:06-05:00,2026-03-03T04:53:51-05:00
trade,49,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,68,49,-19,2026-03-04T04:27:52-05:00,2026-03-03T21:56:55-05:00
trade,6,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,8,6,-2,2026-03-04T04:27:52-05:00,2026-03-03T21:58:49-05:00
trade,79,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,109,79,-30,2026-03-04T04:27:52-05:00,2026-03-03T22:02:21-05:00
trade,5,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,7,5,-2,2026-03-04T04:27:52-05:00,2026-03-03T22:02:55-05:00
trade,61,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,84,61,-23,2026-03-04T04:27:52-05:00,2026-03-03T22:09:37-05:00
trade,70,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,97,70,-27,2026-03-04T04:28:03-05:00,2026-03-03T22:09:37-05:00
trade,130,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,179,130,-49,2026-03-04T04:28:03-05:00,2026-03-03T22:18:57-05:00
trade,1,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,1,1,0,2026-03-04T04:28:12-05:00,2026-03-03T22:18:57-05:00
trade,199,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,275,199,-76,2026-03-04T04:28:12-05:00,2026-03-03T22:25:42-05:00
trade,187,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,259,187,-72,2026-03-04T04:28:17-05:00,2026-03-03T22:25:42-05:00
trade,14,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,19,14,-5,2026-03-04T04:28:39-05:00,2026-03-03T22:25:42-05:00
trade,80,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,27,0,111,80,-31,2026-03-04T04:28:39-05:00,2026-03-04T03:52:01-05:00
trade,14,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,19,0,16,-98,-114,2026-03-04T04:38:06-05:00,2026-03-04T03:52:01-05:00
trade,50,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,18,0,51,-400,-451,2026-03-04T04:38:06-05:00,2026-03-04T03:52:01-05:00
trade,260,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,0,0,0,-6760,-6760,2026-03-04T08:52:46-05:00,2026-03-04T03:52:01-05:00
trade,71,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,0,0,0,-1846,-1846,2026-03-04T08:52:46-05:00,2026-03-04T03:53:46-05:00
trade,639,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,0,0,0,-16614,-16614,2026-03-04T08:52:46-05:00,2026-03-04T03:54:46-05:00
trade,65,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,0,0,0,-1690,-1690,2026-03-04T08:52:46-05:00,2026-03-04T03:55:04-05:00
trade,19,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,0,0,0,-494,-494,2026-03-04T08:52:46-05:00,2026-03-04T03:55:40-05:00
trade,132,KXLOLGAME-26MAR04BLGJDG-BLG,no,26,0,0,0,-3432,-3432,2026-03-04T08:52:46-05:00,2026-03-04T03:58:42-05:00
trade,200,KXLOLGAME-26MAR04BLGJDG-BLG,no,23,0,248,0,-4600,-4848,2026-03-04T08:52:46-05:00,2026-03-04T04:46:33-05:00
trade,187,KXLOLMAP-26MAR04SENRED-2-RED,yes,37,0,0,0,-6919,-6919,2026-03-04T19:23:06-05:00,2026-03-04T18:38:14-05:00
trade,2813,KXLOLMAP-26MAR04SENRED-2-RED,yes,38,0,0,0,-106894,-106894,2026-03-04T19:23:06-05:00,2026-03-04T18:41:09-05:00
trade,3000,KXLOLMAP-26MAR04SENRED-2-RED,yes,35,0,0,0,-105000,-105000,2026-03-04T19:23:06-05:00,2026-03-04T18:41:58-05:00
trade,3000,KXLOLMAP-26MAR04SENRED-2-RED,yes,36,0,0,0,-108000,-108000,2026-03-04T19:23:06-05:00,2026-03-04T18:42:42-05:00
trade,9,KXLOLMAP-26MAR05FFGLS-2-FF,no,79,100,0,0,189,189,2026-03-05T13:47:48-05:00,2026-03-05T13:27:38-05:00
trade,100,KXLOLMAP-26MAR05FFGLS-3-FF,no,38,40,0,0,200,200,2026-03-05T13:59:50-05:00,2026-03-05T13:56:10-05:00
trade,62,KXLOLMAP-26MAR05FFGLS-3-FF,no,38,55,0,0,1054,1054,2026-03-05T14:05:47-05:00,2026-03-05T13:59:17-05:00
trade,4,KXLOLMAP-26MAR05FFGLS-3-FF,yes,45,44,0,0,-4,-4,2026-03-05T14:16:31-05:00,2026-03-05T14:05:47-05:00
trade,34,KXLOLMAP-26MAR05FFGLS-3-FF,yes,45,47,0,0,68,68,2026-03-05T14:17:42-05:00,2026-03-05T14:05:47-05:00
trade,43,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,47,0,0,-43,-43,2026-03-05T14:17:42-05:00,2026-03-05T14:09:20-05:00
trade,5,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,53,0,0,25,25,2026-03-05T14:21:34-05:00,2026-03-05T14:09:20-05:00
trade,3,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,53,0,0,15,15,2026-03-05T14:21:37-05:00,2026-03-05T14:09:20-05:00
trade,2,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,53,0,0,10,10,2026-03-05T14:21:37-05:00,2026-03-05T14:09:20-05:00
trade,5,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,53,0,0,25,25,2026-03-05T14:21:37-05:00,2026-03-05T14:09:20-05:00
trade,33,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,53,0,0,165,165,2026-03-05T14:21:37-05:00,2026-03-05T14:09:20-05:00
trade,5,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,53,0,0,25,25,2026-03-05T14:21:37-05:00,2026-03-05T14:09:20-05:00
trade,47,KXLOLMAP-26MAR05FFGLS-3-FF,no,47,52,0,0,235,235,2026-03-05T14:26:13-05:00,2026-03-05T14:21:37-05:00
trade,53,KXLOLMAP-26MAR05FFGLS-3-FF,yes,48,0,0,0,-2544,-2544,2026-03-05T14:47:48-05:00,2026-03-05T14:26:13-05:00
trade,200,KXLOLMAP-26MAR05REDC9-1-RED,no,71,100,0,0,5800,5800,2026-03-05T16:57:48-05:00,2026-03-05T16:09:55-05:00
trade,5,KXLOLMAP-26MAR05REDC9-1-RED,no,70,100,0,0,150,150,2026-03-05T16:57:48-05:00,2026-03-05T16:10:34-05:00
trade,195,KXLOLMAP-26MAR05REDC9-1-RED,no,70,100,0,0,5850,5850,2026-03-05T16:57:48-05:00,2026-03-05T16:10:38-05:00
trade,300,KXLOLMAP-26MAR05REDC9-1-RED,no,70,100,0,0,9000,9000,2026-03-05T16:57:48-05:00,2026-03-05T16:11:00-05:00
trade,12,KXLOLMAP-26MAR05REDC9-1-C9,yes,77,100,15,0,276,261,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,100,KXLOLMAP-26MAR05REDC9-1-C9,yes,78,100,120,0,2200,2080,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,100,KXLOLMAP-26MAR05REDC9-1-C9,yes,80,100,112,0,2000,1888,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,70,KXLOLMAP-26MAR05REDC9-1-C9,yes,83,100,70,0,1190,1120,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,5,KXLOLMAP-26MAR05REDC9-1-C9,yes,84,100,4,0,80,76,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,79,KXLOLMAP-26MAR05REDC9-1-C9,yes,86,100,67,0,1106,1039,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,134,KXLOLMAP-26MAR05REDC9-1-C9,yes,87,100,106,0,1742,1636,2026-03-05T16:57:48-05:00,2026-03-05T16:17:26-05:00
trade,26,KXLOLMAP-26MAR06SENFUR-1-SEN,no,41,100,0,0,1534,1534,2026-03-06T16:57:48-05:00,2026-03-06T16:05:06-05:00
trade,59,KXLOLMAP-26MAR06SENFUR-1-SEN,no,41,100,0,0,3481,3481,2026-03-06T16:57:48-05:00,2026-03-06T16:05:51-05:00
trade,15,KXLOLMAP-26MAR06SENFUR-1-SEN,no,41,100,0,0,885,885,2026-03-06T16:57:48-05:00,2026-03-06T16:06:06-05:00
trade,1,KXLOLMAP-26MAR06SENFUR-1-SEN,no,40,100,0,0,60,60,2026-03-06T16:57:48-05:00,2026-03-06T16:09:17-05:00
trade,99,KXLOLMAP-26MAR06SENFUR-1-SEN,no,40,100,0,0,5940,5940,2026-03-06T16:57:48-05:00,2026-03-06T16:10:56-05:00
trade,10,KXLOLMAP-26MAR06SENFUR-1-SEN,no,52,100,0,0,480,480,2026-03-06T16:57:48-05:00,2026-03-06T16:41:05-05:00
trade,5,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,245,245,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,5,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,245,245,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,21,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,1029,1029,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,51,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,2499,2499,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,11,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,539,539,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,5,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,245,245,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,2,KXLOLMAP-26MAR06SENFUR-1-SEN,no,51,100,0,0,98,98,2026-03-06T16:57:48-05:00,2026-03-06T16:42:55-05:00
trade,100,KXLOLMAP-26MAR06SENFUR-2-SEN,no,48,100,0,0,5200,5200,2026-03-06T17:57:48-05:00,2026-03-06T17:12:28-05:00
trade,100,KXLOLMAP-26MAR06SENFUR-2-SEN,no,48,100,0,0,5200,5200,2026-03-06T17:57:48-05:00,2026-03-06T17:12:28-05:00
trade,100,KXLOLMAP-26MAR06SENFUR-2-SEN,no,52,100,0,0,4800,4800,2026-03-06T17:57:48-05:00,2026-03-06T17:13:28-05:00
trade,100,KXLOLMAP-26MAR06SENFUR-3-SEN,yes,53,0,175,0,-5300,-5475,2026-03-06T18:53:08-05:00,2026-03-06T18:18:57-05:00
trade,100,KXLOLMAP-26MAR06SENFUR-3-SEN,yes,53,0,175,0,-5300,-5475,2026-03-06T18:53:08-05:00,2026-03-06T18:18:57-05:00
trade,8,KXLOLMAP-26MAR07WBJDG-1-JDG,no,49,45,0,0,-32,-32,2026-03-07T04:17:47-05:00,2026-03-07T04:11:43-05:00
trade,2,KXLOLMAP-26MAR07WBJDG-1-JDG,no,49,45,0,0,-8,-8,2026-03-07T04:17:47-05:00,2026-03-07T04:11:48-05:00
trade,5,KXLOLMAP-26MAR07WBJDG-1-JDG,no,49,45,0,0,-20,-20,2026-03-07T04:18:06-05:00,2026-03-07T04:11:48-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-JDG,no,49,43,0,0,-150,-150,2026-03-07T04:19:53-05:00,2026-03-07T04:11:48-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-JDG,no,49,31,0,0,-450,-450,2026-03-07T04:27:32-05:00,2026-03-07T04:11:48-05:00
trade,16,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,61,0,0,176,176,2026-03-07T04:29:57-05:00,2026-03-07T02:29:10-05:00
trade,9,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,61,0,0,99,99,2026-03-07T04:29:57-05:00,2026-03-07T02:55:01-05:00
trade,20,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,75,0,0,500,500,2026-03-07T04:31:13-05:00,2026-03-07T02:55:01-05:00
trade,5,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,75,0,0,125,125,2026-03-07T04:31:13-05:00,2026-03-07T03:20:05-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,82,0,0,800,800,2026-03-07T04:31:56-05:00,2026-03-07T03:20:05-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,84,0,0,850,850,2026-03-07T04:35:10-05:00,2026-03-07T03:20:05-05:00
trade,35,KXLOLMAP-26MAR07WBJDG-1-JDG,no,49,0,0,0,-1715,-1715,2026-03-07T04:48:18-05:00,2026-03-07T04:11:48-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-JDG,no,40,0,0,0,-1000,-1000,2026-03-07T04:48:18-05:00,2026-03-07T04:29:56-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-JDG,no,25,0,0,0,-625,-625,2026-03-07T04:48:18-05:00,2026-03-07T04:31:06-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-JDG,no,18,0,0,0,-450,-450,2026-03-07T04:48:18-05:00,2026-03-07T04:32:37-05:00
trade,3,KXLOLMAP-26MAR07WBJDG-1-JDG,no,16,0,0,0,-48,-48,2026-03-07T04:48:18-05:00,2026-03-07T04:35:09-05:00
trade,40,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,100,0,0,2000,2000,2026-03-07T04:48:18-05:00,2026-03-07T03:20:05-05:00
trade,19,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,100,0,0,950,950,2026-03-07T04:48:18-05:00,2026-03-07T04:00:46-05:00
trade,96,KXLOLMAP-26MAR07WBJDG-1-WB,no,50,100,0,0,4800,4800,2026-03-07T04:48:18-05:00,2026-03-07T04:02:24-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-1-WB,no,49,100,0,0,1275,1275,2026-03-07T04:48:18-05:00,2026-03-07T04:18:41-05:00
trade,4,KXLOLMAP-26MAR07WBJDG-2-WB,no,47,44,0,0,-12,-12,2026-03-07T05:15:51-05:00,2026-03-07T05:07:46-05:00
trade,7,KXLOLMAP-26MAR07WBJDG-2-JDG,yes,46,43,0,0,-21,-21,2026-03-07T05:16:19-05:00,2026-03-07T05:12:41-05:00
trade,26,KXLOLMAP-26MAR07WBJDG-2-WB,no,47,45,0,0,-52,-52,2026-03-07T05:16:20-05:00,2026-03-07T05:07:46-05:00
trade,9,KXLOLMAP-26MAR07WBJDG-2-WB,no,46,45,0,0,-9,-9,2026-03-07T05:16:20-05:00,2026-03-07T05:09:41-05:00
trade,15,KXLOLMAP-26MAR07WBJDG-2-WB,no,46,45,0,0,-15,-15,2026-03-07T05:16:20-05:00,2026-03-07T05:09:46-05:00
trade,40,KXLOLMAP-26MAR07WBJDG-2-JDG,yes,46,43,0,0,-120,-120,2026-03-07T05:16:20-05:00,2026-03-07T05:12:41-05:00
trade,3,KXLOLMAP-26MAR07WBJDG-2-JDG,yes,46,43,0,0,-9,-9,2026-03-07T05:16:20-05:00,2026-03-07T05:12:41-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-2-JDG,no,57,41,0,0,-400,-400,2026-03-07T05:18:08-05:00,2026-03-07T05:16:20-05:00
trade,17,KXLOLMAP-26MAR07WBJDG-2-JDG,no,57,52,0,0,-85,-85,2026-03-07T05:22:05-05:00,2026-03-07T05:16:20-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-2-WB,no,46,57,0,0,275,275,2026-03-07T05:26:21-05:00,2026-03-07T05:09:46-05:00
trade,3,KXLOLMAP-26MAR07WBJDG-2-WB,no,46,100,0,0,162,162,2026-03-07T05:48:28-05:00,2026-03-07T05:09:46-05:00
trade,50,KXLOLMAP-26MAR07WBJDG-2-WB,no,45,100,0,0,2750,2750,2026-03-07T05:48:28-05:00,2026-03-07T05:12:46-05:00
trade,5,KXLOLMAP-26MAR07WBJDG-2-WB,no,47,100,0,0,265,265,2026-03-07T05:48:28-05:00,2026-03-07T05:14:29-05:00
trade,30,KXLOLMAP-26MAR07WBJDG-2-WB,no,47,100,0,0,1590,1590,2026-03-07T05:48:28-05:00,2026-03-07T05:14:36-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-2-WB,no,56,100,0,0,1100,1100,2026-03-07T05:48:28-05:00,2026-03-07T05:19:23-05:00
trade,8,KXLOLMAP-26MAR07WBJDG-2-JDG,no,57,0,0,0,-456,-456,2026-03-07T05:48:28-05:00,2026-03-07T05:16:20-05:00
trade,1,KXLOLMAP-26MAR07WBJDG-2-JDG,no,42,0,0,0,-42,-42,2026-03-07T05:48:28-05:00,2026-03-07T05:16:58-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-WB,no,48,58,0,0,250,250,2026-03-07T06:11:54-05:00,2026-03-07T06:06:00-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-WB,no,48,58,0,0,250,250,2026-03-07T06:11:54-05:00,2026-03-07T06:06:00-05:00
trade,50,KXLOLMAP-26MAR07WBJDG-3-JDG,no,51,0,0,0,-2550,-2550,2026-03-07T06:43:58-05:00,2026-03-07T06:07:58-05:00
trade,50,KXLOLMAP-26MAR07WBJDG-3-JDG,no,50,0,0,0,-2500,-2500,2026-03-07T06:43:58-05:00,2026-03-07T06:08:16-05:00
trade,50,KXLOLMAP-26MAR07WBJDG-3-JDG,no,50,0,0,0,-2500,-2500,2026-03-07T06:43:58-05:00,2026-03-07T06:08:21-05:00
trade,20,KXLOLMAP-26MAR07WBJDG-3-JDG,no,50,0,0,0,-1000,-1000,2026-03-07T06:43:58-05:00,2026-03-07T06:09:39-05:00
trade,10,KXLOLMAP-26MAR07WBJDG-3-JDG,no,50,0,0,0,-500,-500,2026-03-07T06:43:58-05:00,2026-03-07T06:09:40-05:00
trade,19,KXLOLMAP-26MAR07WBJDG-3-JDG,no,50,0,0,0,-950,-950,2026-03-07T06:43:58-05:00,2026-03-07T06:09:55-05:00
trade,6,KXLOLMAP-26MAR07WBJDG-3-JDG,no,50,0,0,0,-300,-300,2026-03-07T06:43:58-05:00,2026-03-07T06:10:13-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-JDG,no,49,0,0,0,-1225,-1225,2026-03-07T06:43:58-05:00,2026-03-07T06:10:57-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-JDG,no,42,0,0,0,-1050,-1050,2026-03-07T06:43:58-05:00,2026-03-07T06:11:53-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-JDG,no,42,0,0,0,-1050,-1050,2026-03-07T06:43:58-05:00,2026-03-07T06:11:53-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-JDG,no,45,0,0,0,-1125,-1125,2026-03-07T06:43:58-05:00,2026-03-07T06:15:22-05:00
trade,25,KXLOLMAP-26MAR07WBJDG-3-JDG,no,45,0,0,0,-1125,-1125,2026-03-07T06:43:58-05:00,2026-03-07T06:15:27-05:00
trade,15,KXLOLGAME-26MAR07WBJDG-WB,no,51,100,0,0,735,735,2026-03-07T06:53:08-05:00,2026-03-07T04:00:34-05:00
trade,135,KXLOLGAME-26MAR07WBJDG-WB,no,51,100,0,0,6615,6615,2026-03-07T06:53:08-05:00,2026-03-07T04:01:18-05:00
trade,7,KXLOLMAP-26MAR07SENC9-1-SEN,no,68,80,0,0,84,84,2026-03-07T15:20:12-05:00,2026-03-07T15:06:58-05:00
trade,23,KXLOLMAP-26MAR07SENC9-1-SEN,no,68,80,0,0,276,276,2026-03-07T15:20:12-05:00,2026-03-07T15:06:58-05:00
trade,2,KXLOLMAP-26MAR07SENC9-1-SEN,no,63,80,0,0,34,34,2026-03-07T15:20:12-05:00,2026-03-07T15:13:02-05:00
