gameid,league,date,time_min,gold_diff,xp_diff,cs_diff,kill_diff,prior_p_blue,blue_wins
LOLTMNT02_386212,EWC,2026-04-23T20:58:38+00:00,15,649.0,1367.0,15.0,3,0.4868736510886494,1
LOLTMNT02_386212,EWC,2026-04-23T20:58:38+00:00,20,4867.0,5025.0,42.0,7,0.4868736510886494,1
LOLTMNT02_386212,EWC,2026-04-23T20:58:38+00:00,25,8718.0,12442.0,75.0,12,0.4868736510886494,1
LOLTMNT02_388457,LCK,2026-04-25T08:07:29+00:00,10,-629.0,801.0,6.0,0,0.18707778367377,0
LOLTMNT02_388457,LCK,2026-04-25T08:07:29+00:00,15,44.0,910.0,19.0,0,0.18707778367377,0
LOLTMNT02_388457,LCK,2026-04-25T08:07:29+00:00,20,-1743.0,1009.0,-6.0,-1,0.18707778367377,0
LOLTMNT02_388457,LCK,2026-04-25T08:07:29+00:00,25,217.0,4374.0,-14.0,1,0.18707778367377,0
LOLTMNT02_388485,LCK,2026-04-25T09:20:29+00:00,10,1475.0,264.0,10.0,0,0.888650966054418,1
LOLTMNT02_388485,LCK,2026-04-25T09:20:29+00:00,15,1577.0,-905.0,22.0,-2,0.888650966054418,1
LOLTMNT02_388485,LCK,2026-04-25T09:20:29+00:00,20,2628.0,-1412.0,7.0,0,0.888650966054418,1
LOLTMNT02_388485,LCK,2026-04-25T09:20:29+00:00,25,3551.0,200.0,20.0,2,0.888650966054418,1
LOLTMNT02_388989,LCS,2026-04-25T23:00:25+00:00,10,792.0,438.0,22.0,1,0.7747523070012665,1
LOLTMNT02_388989,LCS,2026-04-25T23:00:25+00:00,15,3652.0,3798.0,62.0,5,0.7747523070012665,1
LOLTMNT02_388989,LCS,2026-04-25T23:00:25+00:00,20,9622.0,9920.0,132.0,11,0.7747523070012665,1
LOLTMNT02_389093,LCS,2026-04-25T20:09:02+00:00,10,-650.0,230.0,4.0,-1,0.2975450302831982,0
LOLTMNT02_389093,LCS,2026-04-25T20:09:02+00:00,15,612.0,-198.0,-7.0,2,0.2975450302831982,0
LOLTMNT02_389093,LCS,2026-04-25T20:09:02+00:00,20,-79.0,-1972.0,0.0,0,0.2975450302831982,0
LOLTMNT02_389093,LCS,2026-04-25T20:09:02+00:00,25,-2115.0,-5790.0,4.0,-1,0.2975450302831982,0
LOLTMNT02_389113,LCS,2026-04-25T20:56:15+00:00,10,-1219.0,195.0,-6.0,-1,0.7024549697168018,1
LOLTMNT02_389113,LCS,2026-04-25T20:56:15+00:00,15,-1955.0,-86.0,-11.0,-1,0.7024549697168018,1
LOLTMNT02_389113,LCS,2026-04-25T20:56:15+00:00,20,-592.0,2428.0,-12.0,1,0.7024549697168018,1
LOLTMNT02_389113,LCS,2026-04-25T20:56:15+00:00,25,318.0,2834.0,-34.0,2,0.7024549697168018,1
LOLTMNT02_389144,LCS,2026-04-25T22:08:21+00:00,10,281.0,1469.0,3.0,0,0.2252476929987334,0
LOLTMNT02_389144,LCS,2026-04-25T22:08:21+00:00,15,-1235.0,-960.0,-28.0,-2,0.2252476929987334,0
LOLTMNT02_389144,LCS,2026-04-25T22:08:21+00:00,20,-2218.0,-2598.0,-53.0,-3,0.2252476929987334,0
LOLTMNT02_389144,LCS,2026-04-25T22:08:21+00:00,25,-6590.0,-8832.0,-51.0,-8,0.2252476929987334,0
LOLTMNT02_390173,LCK,2026-04-26T08:06:17+00:00,10,-1874.0,-1425.0,-16.0,-3,0.358391519678046,0
LOLTMNT02_390173,LCK,2026-04-26T08:06:17+00:00,15,-5555.0,-3951.0,-62.0,-7,0.358391519678046,0
LOLTMNT02_390173,LCK,2026-04-26T08:06:17+00:00,20,-7387.0,-3561.0,-90.0,-6,0.358391519678046,0
LOLTMNT02_390189,LCK,2026-04-26T08:50:58+00:00,10,-1516.0,-446.0,-35.0,0,0.338132803563876,0
LOLTMNT02_390189,LCK,2026-04-26T08:50:58+00:00,15,1291.0,3658.0,-19.0,4,0.338132803563876,0
LOLTMNT02_390189,LCK,2026-04-26T08:50:58+00:00,20,2785.0,4047.0,-51.0,8,0.338132803563876,0
LOLTMNT02_390189,LCK,2026-04-26T08:50:58+00:00,25,-1306.0,2753.0,-102.0,7,0.338132803563876,0
LOLTMNT02_390637,LCS,2026-04-26T21:56:04+00:00,10,263.0,-482.0,-6.0,0,0.7830788496700786,1
LOLTMNT02_390637,LCS,2026-04-26T21:56:04+00:00,15,1279.0,687.0,-14.0,2,0.7830788496700786,1
LOLTMNT02_390637,LCS,2026-04-26T21:56:04+00:00,20,4345.0,4744.0,24.0,6,0.7830788496700786,1
LOLTMNT02_390647,LCS,2026-04-26T22:39:07+00:00,10,1615.0,1234.0,35.0,1,0.7830788496700786,0
LOLTMNT02_390647,LCS,2026-04-26T22:39:07+00:00,15,638.0,1258.0,84.0,-4,0.7830788496700786,0
LOLTMNT02_390647,LCS,2026-04-26T22:39:07+00:00,20,2683.0,1991.0,75.0,-2,0.7830788496700786,0
LOLTMNT02_390647,LCS,2026-04-26T22:39:07+00:00,25,801.0,-832.0,75.0,-5,0.7830788496700786,0
LOLTMNT02_390651,LCS,2026-04-26T23:48:02+00:00,10,2182.0,1407.0,19.0,2,0.7830788496700786,1
LOLTMNT02_390651,LCS,2026-04-26T23:48:02+00:00,15,2530.0,1675.0,61.0,-1,0.7830788496700786,1
LOLTMNT02_390651,LCS,2026-04-26T23:48:02+00:00,20,1938.0,903.0,54.0,-2,0.7830788496700786,1
LOLTMNT02_390651,LCS,2026-04-26T23:48:02+00:00,25,6250.0,5613.0,46.0,1,0.7830788496700786,1
LOLTMNT02_391455,EWC,2026-04-28T18:26:35+00:00,10,-1228.0,-1130.0,-27.0,-1,0.5201335484408294,1
LOLTMNT02_391455,EWC,2026-04-28T18:26:35+00:00,15,-879.0,-959.0,-37.0,0,0.5201335484408294,1
LOLTMNT02_391455,EWC,2026-04-28T18:26:35+00:00,20,-2323.0,-4444.0,-68.0,-2,0.5201335484408294,1
LOLTMNT02_391455,EWC,2026-04-28T18:26:35+00:00,25,-3083.0,-4843.0,-75.0,-2,0.5201335484408294,1
LOLTMNT02_391510,EWC,2026-04-28T20:13:19+00:00,10,-724.0,-81.0,10.0,-2,0.6075018129727467,0
LOLTMNT02_391510,EWC,2026-04-28T20:13:19+00:00,15,-4262.0,-1425.0,-5.0,-6,0.6075018129727467,0
LOLTMNT02_391510,EWC,2026-04-28T20:13:19+00:00,20,-6342.0,-3047.0,-11.0,-9,0.6075018129727467,0
LOLTMNT02_391510,EWC,2026-04-28T20:13:19+00:00,25,-9663.0,-8860.0,-20.0,-14,0.6075018129727467,0
LOLTMNT02_391914,EWC,2026-04-29T18:13:35+00:00,10,-758.0,-193.0,-26.0,1,0.5174204926232526,0
LOLTMNT02_391914,EWC,2026-04-29T18:13:35+00:00,15,-3266.0,-1918.0,-33.0,-3,0.5174204926232526,0
LOLTMNT02_391914,EWC,2026-04-29T18:13:35+00:00,20,-1932.0,-59.0,-37.0,1,0.5174204926232526,0
LOLTMNT02_391914,EWC,2026-04-29T18:13:35+00:00,25,-5622.0,-8285.0,-92.0,-1,0.5174204926232526,0
LOLTMNT02_391928,EWC,2026-04-29T19:12:06+00:00,10,862.0,826.0,9.0,2,0.5174204926232526,0
LOLTMNT02_391928,EWC,2026-04-29T19:12:06+00:00,15,-986.0,-838.0,-9.0,-1,0.5174204926232526,0
LOLTMNT02_391928,EWC,2026-04-29T19:12:06+00:00,20,-1023.0,-1660.0,-31.0,0,0.5174204926232526,0
LOLTMNT02_391928,EWC,2026-04-29T19:12:06+00:00,25,32.0,-1095.0,-46.0,3,0.5174204926232526,0
LOLTMNT02_391955,EWC,2026-04-29T20:01:20+00:00,10,-1417.0,-1424.0,-2.0,-3,0.5174204926232526,1
LOLTMNT02_391955,EWC,2026-04-29T20:01:20+00:00,15,-224.0,-358.0,21.0,-2,0.5174204926232526,1
LOLTMNT02_391955,EWC,2026-04-29T20:01:20+00:00,20,-1769.0,-1694.0,5.0,-3,0.5174204926232526,1
LOLTMNT02_391955,EWC,2026-04-29T20:01:20+00:00,25,-160.0,-1086.0,2.0,-1,0.5174204926232526,1
LOLTMNT02_392387,EWC,2026-04-28T18:18:26+00:00,10,-1489.0,299.0,-15.0,-2,0.3924981870272532,1
LOLTMNT02_392387,EWC,2026-04-28T18:18:26+00:00,15,-1959.0,-795.0,-25.0,-3,0.3924981870272532,1
LOLTMNT02_392387,EWC,2026-04-28T18:18:26+00:00,20,-2031.0,-83.0,3.0,-4,0.3924981870272532,1
LOLTMNT02_392387,EWC,2026-04-28T18:18:26+00:00,25,-3927.0,-3116.0,-21.0,-5,0.3924981870272532,1
LOLTMNT02_392405,EWC,2026-04-28T19:17:15+00:00,10,-1604.0,-1332.0,-39.0,-2,0.3924981870272532,0
LOLTMNT02_392405,EWC,2026-04-28T19:17:15+00:00,15,-3146.0,-2962.0,-56.0,-5,0.3924981870272532,0
LOLTMNT02_392405,EWC,2026-04-28T19:17:15+00:00,20,-1812.0,-916.0,-47.0,-2,0.3924981870272532,0
LOLTMNT02_392405,EWC,2026-04-28T19:17:15+00:00,25,-5933.0,-6092.0,-32.0,-8,0.3924981870272532,0
LOLTMNT02_392409,EWC,2026-04-28T19:27:26+00:00,10,-818.0,-947.0,-50.0,2,0.5201335484408294,1
LOLTMNT02_392409,EWC,2026-04-28T19:27:26+00:00,15,-1753.0,-1511.0,-68.0,2,0.5201335484408294,1
LOLTMNT02_392409,EWC,2026-04-28T19:27:26+00:00,20,-3094.0,-978.0,-86.0,2,0.5201335484408294,1
LOLTMNT02_392409,EWC,2026-04-28T19:27:26+00:00,25,697.0,6591.0,-78.0,6,0.5201335484408294,1
LOLTMNT02_392842,EWC,2026-04-29T20:55:34+00:00,10,1469.0,114.0,0.0,2,0.5174204926232526,0
LOLTMNT02_392842,EWC,2026-04-29T20:55:34+00:00,15,2381.0,1325.0,-14.0,4,0.5174204926232526,0
LOLTMNT02_392842,EWC,2026-04-29T20:55:34+00:00,20,328.0,-1993.0,-52.0,2,0.5174204926232526,0
LOLTMNT02_392842,EWC,2026-04-29T20:55:34+00:00,25,3824.0,4597.0,-15.0,5,0.5174204926232526,0
LOLTMNT02_394110,LCK,2026-04-30T08:06:44+00:00,10,1306.0,488.0,31.0,1,0.928318349855244,1
LOLTMNT02_394110,LCK,2026-04-30T08:06:44+00:00,15,3843.0,1551.0,30.0,6,0.928318349855244,1
LOLTMNT02_394110,LCK,2026-04-30T08:06:44+00:00,20,6890.0,4118.0,72.0,8,0.928318349855244,1
LOLTMNT02_394110,LCK,2026-04-30T08:06:44+00:00,25,9997.0,6347.0,82.0,11,0.928318349855244,1
LOLTMNT02_394154,LCK,2026-04-30T11:13:48+00:00,10,-381.0,515.0,-3.0,0,0.41616069808883,0
LOLTMNT02_394154,LCK,2026-04-30T11:13:48+00:00,15,-463.0,476.0,13.0,-1,0.41616069808883,0
LOLTMNT02_394154,LCK,2026-04-30T11:13:48+00:00,20,-1788.0,-2136.0,-10.0,-4,0.41616069808883,0
LOLTMNT02_394154,LCK,2026-04-30T11:13:48+00:00,25,-3806.0,-1319.0,-6.0,-6,0.41616069808883,0
LOLTMNT02_394364,LCK,2026-05-01T08:58:55+00:00,10,-805.0,-146.0,-25.0,0,0.548821618391957,1
LOLTMNT02_394364,LCK,2026-05-01T08:58:55+00:00,15,-678.0,51.0,-30.0,0,0.548821618391957,1
LOLTMNT02_394364,LCK,2026-05-01T08:58:55+00:00,20,2277.0,1527.0,-21.0,3,0.548821618391957,1
LOLTMNT02_394364,LCK,2026-05-01T08:58:55+00:00,25,4926.0,3483.0,16.0,4,0.548821618391957,1
LOLTMNT02_394531,LCK,2026-05-02T09:50:07+00:00,10,-2790.0,-1939.0,-20.0,-3,0.359524456049112,0
LOLTMNT02_394531,LCK,2026-05-02T09:50:07+00:00,15,-2552.0,-2637.0,-38.0,-2,0.359524456049112,0
LOLTMNT02_394531,LCK,2026-05-02T09:50:07+00:00,20,-5921.0,-4877.0,-50.0,-4,0.359524456049112,0
LOLTMNT02_394531,LCK,2026-05-02T09:50:07+00:00,25,-12041.0,-11525.0,-76.0,-7,0.359524456049112,0
LOLTMNT02_394554,LCK,2026-05-02T11:03:54+00:00,10,711.0,26.0,-5.0,2,0.450626332606209,1
LOLTMNT02_394554,LCK,2026-05-02T11:03:54+00:00,15,-478.0,-1160.0,-6.0,1,0.450626332606209,1
LOLTMNT02_394554,LCK,2026-05-02T11:03:54+00:00,20,3494.0,2545.0,-2.0,6,0.450626332606209,1
LOLTMNT02_394554,LCK,2026-05-02T11:03:54+00:00,25,6519.0,8026.0,1.0,12,0.450626332606209,1
LOLTMNT02_395085,LCK,2026-04-30T08:55:13+00:00,10,578.0,275.0,-16.0,3,0.115485893533131,1
LOLTMNT02_395085,LCK,2026-04-30T08:55:13+00:00,15,3887.0,4718.0,0.0,8,0.115485893533131,1
LOLTMNT02_395085,LCK,2026-04-30T08:55:13+00:00,20,4426.0,2781.0,-27.0,8,0.115485893533131,1
LOLTMNT02_395085,LCK,2026-04-30T08:55:13+00:00,25,3624.0,3543.0,-15.0,9,0.115485893533131,1
LOLTMNT02_395093,LCK,2026-04-30T09:47:45+00:00,10,-102.0,237.0,-22.0,1,0.134530352350149,0
LOLTMNT02_395093,LCK,2026-04-30T09:47:45+00:00,15,-794.0,-758.0,-47.0,1,0.134530352350149,0
LOLTMNT02_395093,LCK,2026-04-30T09:47:45+00:00,20,-2433.0,-1834.0,-82.0,0,0.134530352350149,0
LOLTMNT02_395093,LCK,2026-04-30T09:47:45+00:00,25,-4773.0,-3102.0,-104.0,-2,0.134530352350149,0
LOLTMNT02_395149,LCK,2026-04-30T12:08:17+00:00,10,-186.0,-748.0,-26.0,0,0.398322220860164,0
LOLTMNT02_395149,LCK,2026-04-30T12:08:17+00:00,15,-155.0,50.0,-24.0,0,0.398322220860164,0
LOLTMNT02_395149,LCK,2026-04-30T12:08:17+00:00,20,-2795.0,-1539.0,-61.0,-1,0.398322220860164,0
LOLTMNT02_395149,LCK,2026-04-30T12:08:17+00:00,25,-3229.0,-2879.0,-57.0,-3,0.398322220860164,0
LOLTMNT02_395369,LCK,2026-05-01T08:06:11+00:00,10,2012.0,1658.0,16.0,2,0.521759574919449,1
LOLTMNT02_395369,LCK,2026-05-01T08:06:11+00:00,15,2234.0,706.0,7.0,2,0.521759574919449,1
LOLTMNT02_395369,LCK,2026-05-01T08:06:11+00:00,20,4023.0,1997.0,35.0,4,0.521759574919449,1
LOLTMNT02_395369,LCK,2026-05-01T08:06:11+00:00,25,4379.0,2635.0,33.0,4,0.521759574919449,1
LOLTMNT02_395396,LCK,2026-05-01T10:22:34+00:00,10,-431.0,202.0,-6.0,-1,0.603420781494327,1
LOLTMNT02_395396,LCK,2026-05-01T10:22:34+00:00,15,-2095.0,-2371.0,-25.0,-6,0.603420781494327,1
LOLTMNT02_395396,LCK,2026-05-01T10:22:34+00:00,20,-463.0,-359.0,-14.0,-5,0.603420781494327,1
LOLTMNT02_395396,LCK,2026-05-01T10:22:34+00:00,25,-2326.0,-2943.0,-22.0,-8,0.603420781494327,1
LOLTMNT02_395404,LCK,2026-05-01T11:19:40+00:00,10,-552.0,-567.0,-5.0,0,0.624135006751786,0
LOLTMNT02_395404,LCK,2026-05-01T11:19:40+00:00,15,-197.0,662.0,17.0,1,0.624135006751786,0
LOLTMNT02_395404,LCK,2026-05-01T11:19:40+00:00,20,2471.0,2768.0,43.0,3,0.624135006751786,0
LOLTMNT02_395404,LCK,2026-05-01T11:19:40+00:00,25,-1372.0,496.0,12.0,-1,0.624135006751786,0
LOLTMNT02_395414,LCK,2026-05-01T12:17:37+00:00,10,-2046.0,-738.0,-42.0,0,0.545902023904678,0
LOLTMNT02_395414,LCK,2026-05-01T12:17:37+00:00,15,-3625.0,-3422.0,-76.0,-2,0.545902023904678,0
LOLTMNT02_395414,LCK,2026-05-01T12:17:37+00:00,20,-3943.0,-2436.0,-67.0,-2,0.545902023904678,0
LOLTMNT02_395414,LCK,2026-05-01T12:17:37+00:00,25,-5177.0,-4906.0,-90.0,-3,0.545902023904678,0
LOLTMNT02_395585,LCK,2026-05-02T08:06:29+00:00,10,-616.0,-373.0,-16.0,-1,0.343752015803043,0
LOLTMNT02_395585,LCK,2026-05-02T08:06:29+00:00,15,1157.0,-453.0,-13.0,0,0.343752015803043,0
LOLTMNT02_395585,LCK,2026-05-02T08:06:29+00:00,20,625.0,-2297.0,-12.0,-1,0.343752015803043,0
LOLTMNT02_395585,LCK,2026-05-02T08:06:29+00:00,25,-1324.0,-8630.0,-26.0,-3,0.343752015803043,0
LOLTMNT02_395589,LCK,2026-05-02T08:55:15+00:00,10,-591.0,-917.0,-24.0,0,0.779821836689378,0
LOLTMNT02_395589,LCK,2026-05-02T08:55:15+00:00,15,-1096.0,-1648.0,-34.0,0,0.779821836689378,0
LOLTMNT02_395589,LCK,2026-05-02T08:55:15+00:00,20,-3064.0,-3469.0,-49.0,0,0.779821836689378,0
LOLTMNT02_395589,LCK,2026-05-02T08:55:15+00:00,25,-6559.0,-5318.0,-71.0,-2,0.779821836689378,0
LOLTMNT02_395635,LCK,2026-05-02T11:52:31+00:00,10,462.0,903.0,8.0,1,0.479714707051162,1
LOLTMNT02_395635,LCK,2026-05-02T11:52:31+00:00,15,-2.0,493.0,1.0,1,0.479714707051162,1
LOLTMNT02_395635,LCK,2026-05-02T11:52:31+00:00,20,-102.0,772.0,-11.0,3,0.479714707051162,1
LOLTMNT02_395635,LCK,2026-05-02T11:52:31+00:00,25,2213.0,2644.0,-4.0,5,0.479714707051162,1
LOLTMNT02_395698,LCK,2026-05-03T08:05:43+00:00,10,200.0,-456.0,5.0,0,0.841830977027505,0
LOLTMNT02_395698,LCK,2026-05-03T08:05:43+00:00,15,43.0,144.0,4.0,0,0.841830977027505,0
LOLTMNT02_395698,LCK,2026-05-03T08:05:43+00:00,20,-2303.0,-1353.0,4.0,-3,0.841830977027505,0
LOLTMNT02_395698,LCK,2026-05-03T08:05:43+00:00,25,-2311.0,-2268.0,-23.0,-3,0.841830977027505,0
LOLTMNT02_395710,LCK,2026-05-03T09:08:53+00:00,10,-321.0,-136.0,-5.0,-1,0.282718876483933,1
LOLTMNT02_395710,LCK,2026-05-03T09:08:53+00:00,15,-427.0,528.0,26.0,-1,0.282718876483933,1
LOLTMNT02_395710,LCK,2026-05-03T09:08:53+00:00,20,-619.0,-400.0,29.0,-1,0.282718876483933,1
LOLTMNT02_395710,LCK,2026-05-03T09:08:53+00:00,25,-78.0,1239.0,8.0,1,0.282718876483933,1
LOLTMNT02_395739,LCK,2026-05-03T10:24:27+00:00,10,381.0,722.0,15.0,0,0.725442118322322,1
LOLTMNT02_395739,LCK,2026-05-03T10:24:27+00:00,15,-1210.0,-762.0,-2.0,-2,0.725442118322322,1
LOLTMNT02_395739,LCK,2026-05-03T10:24:27+00:00,20,3081.0,3782.0,23.0,3,0.725442118322322,1
LOLTMNT02_395739,LCK,2026-05-03T10:24:27+00:00,25,5025.0,4281.0,13.0,6,0.725442118322322,1
LOLTMNT02_395741,LCK,2026-05-03T11:12:34+00:00,10,4031.0,2687.0,52.0,7,0.739635407861173,1
LOLTMNT02_395741,LCK,2026-05-03T11:12:34+00:00,15,6178.0,3356.0,75.0,8,0.739635407861173,1
LOLTMNT02_395741,LCK,2026-05-03T11:12:34+00:00,20,6916.0,4350.0,100.0,8,0.739635407861173,1
LOLTMNT02_395741,LCK,2026-05-03T11:12:34+00:00,25,8430.0,3673.0,116.0,12,0.739635407861173,1
LOLTMNT02_401971,LCS,2026-05-16T21:09:15+00:00,10,-2426.0,-945.0,-17.0,-5,0.5403616690067408,1
LOLTMNT02_401971,LCS,2026-05-16T21:09:15+00:00,15,-3077.0,-1301.0,-41.0,-4,0.5403616690067408,1
LOLTMNT02_401971,LCS,2026-05-16T21:09:15+00:00,20,-1864.0,-1119.0,-27.0,-2,0.5403616690067408,1
LOLTMNT02_401971,LCS,2026-05-16T21:09:15+00:00,25,2192.0,6096.0,-41.0,3,0.5403616690067408,1
LOLTMNT02_402931,LCS,2026-05-16T20:08:36+00:00,10,1349.0,453.0,-10.0,3,0.5403616690067408,1
LOLTMNT02_402931,LCS,2026-05-16T20:08:36+00:00,15,868.0,201.0,-19.0,2,0.5403616690067408,1
LOLTMNT02_402931,LCS,2026-05-16T20:08:36+00:00,20,2223.0,-513.0,-37.0,3,0.5403616690067408,1
LOLTMNT02_402931,LCS,2026-05-16T20:08:36+00:00,25,3454.0,2947.0,-22.0,4,0.5403616690067408,1
LOLTMNT02_403298,LCS,2026-05-17T20:07:18+00:00,10,-1600.0,-1156.0,-40.0,-1,0.2521600192278522,0
LOLTMNT02_403298,LCS,2026-05-17T20:07:18+00:00,15,-4669.0,-2992.0,-76.0,-2,0.2521600192278522,0
LOLTMNT02_403298,LCS,2026-05-17T20:07:18+00:00,20,-7713.0,-3933.0,-87.0,-4,0.2521600192278522,0
LOLTMNT02_403298,LCS,2026-05-17T20:07:18+00:00,25,-8867.0,-6893.0,-51.0,-6,0.2521600192278522,0
LOLTMNT02_403310,LCS,2026-05-17T20:56:14+00:00,10,842.0,-81.0,17.0,0,0.7478399807721477,1
LOLTMNT02_403310,LCS,2026-05-17T20:56:14+00:00,15,2154.0,1260.0,39.0,0,0.7478399807721477,1
LOLTMNT02_403310,LCS,2026-05-17T20:56:14+00:00,20,6655.0,4772.0,31.0,6,0.7478399807721477,1
LOLTMNT02_403310,LCS,2026-05-17T20:56:14+00:00,25,8573.0,6552.0,28.0,6,0.7478399807721477,1
LOLTMNT02_403485,EWC,2026-05-18T08:06:22+00:00,10,510.0,789.0,23.0,-1,0.6721572190135627,0
LOLTMNT02_403485,EWC,2026-05-18T08:06:22+00:00,15,-1978.0,-1160.0,1.0,-5,0.6721572190135627,0
LOLTMNT02_403485,EWC,2026-05-18T08:06:22+00:00,20,-5096.0,-5894.0,-7.0,-12,0.6721572190135627,0
LOLTMNT02_403485,EWC,2026-05-18T08:06:22+00:00,25,-5495.0,-3547.0,34.0,-12,0.6721572190135627,0
LOLTMNT02_403571,EWC,2026-05-18T11:00:02+00:00,10,-335.0,260.0,-6.0,1,0.3815776851364672,0
LOLTMNT02_403571,EWC,2026-05-18T11:00:02+00:00,15,-1809.0,-260.0,-3.0,0,0.3815776851364672,0
LOLTMNT02_403571,EWC,2026-05-18T11:00:02+00:00,20,-7530.0,-5461.0,-36.0,-7,0.3815776851364672,0
LOLTMNT02_403571,EWC,2026-05-18T11:00:02+00:00,25,-9867.0,-9892.0,-30.0,-12,0.3815776851364672,0
LOLTMNT02_403928,EWC,2026-05-19T08:07:54+00:00,10,-766.0,-1135.0,-9.0,-2,0.2720953488309861,0
LOLTMNT02_403928,EWC,2026-05-19T08:07:54+00:00,15,-381.0,-2191.0,-16.0,-1,0.2720953488309861,0
LOLTMNT02_403928,EWC,2026-05-19T08:07:54+00:00,20,592.0,-2349.0,11.0,-1,0.2720953488309861,0
LOLTMNT02_403928,EWC,2026-05-19T08:07:54+00:00,25,-3908.0,-9136.0,-12.0,-9,0.2720953488309861,0
LOLTMNT02_403982,EWC,2026-05-19T10:03:44+00:00,10,-373.0,-431.0,13.0,0,0.5904162144762507,1
LOLTMNT02_403982,EWC,2026-05-19T10:03:44+00:00,15,-3258.0,-518.0,17.0,-2,0.5904162144762507,1
LOLTMNT02_403982,EWC,2026-05-19T10:03:44+00:00,20,-1000.0,3085.0,25.0,2,0.5904162144762507,1
LOLTMNT02_403982,EWC,2026-05-19T10:03:44+00:00,25,1960.0,6628.0,63.0,6,0.5904162144762507,1
LOLTMNT02_404536,EWC,2026-05-18T09:04:45+00:00,10,1818.0,2249.0,7.0,4,0.3278427809864372,1
LOLTMNT02_404536,EWC,2026-05-18T09:04:45+00:00,15,4310.0,4165.0,35.0,6,0.3278427809864372,1
LOLTMNT02_404536,EWC,2026-05-18T09:04:45+00:00,20,5053.0,5338.0,48.0,8,0.3278427809864372,1
LOLTMNT02_404536,EWC,2026-05-18T09:04:45+00:00,25,6628.0,9787.0,54.0,7,0.3278427809864372,1
LOLTMNT02_404560,EWC,2026-05-18T10:10:03+00:00,10,-1296.0,-1467.0,-24.0,-1,0.3815776851364672,0
LOLTMNT02_404560,EWC,2026-05-18T10:10:03+00:00,15,-2460.0,-891.0,-15.0,-2,0.3815776851364672,0
LOLTMNT02_404560,EWC,2026-05-18T10:10:03+00:00,20,-2374.0,271.0,-30.0,-1,0.3815776851364672,0
LOLTMNT02_404560,EWC,2026-05-18T10:10:03+00:00,25,-4988.0,-4420.0,-67.0,-3,0.3815776851364672,0
LOLTMNT02_404979,EWC,2026-05-19T08:58:20+00:00,10,-595.0,1114.0,33.0,-2,0.7279046511690139,1
LOLTMNT02_404979,EWC,2026-05-19T08:58:20+00:00,15,220.0,1440.0,30.0,-1,0.7279046511690139,1
LOLTMNT02_404979,EWC,2026-05-19T08:58:20+00:00,20,1179.0,1468.0,38.0,-1,0.7279046511690139,1
LOLTMNT02_404979,EWC,2026-05-19T08:58:20+00:00,25,4602.0,6487.0,35.0,4,0.7279046511690139,1
LOLTMNT02_405048,EWC,2026-05-19T11:12:46+00:00,10,-26.0,-940.0,-18.0,0,0.4095837855237493,1
LOLTMNT02_405048,EWC,2026-05-19T11:12:46+00:00,15,-850.0,-1627.0,-27.0,-1,0.4095837855237493,1
LOLTMNT02_405048,EWC,2026-05-19T11:12:46+00:00,20,-3907.0,-2305.0,-33.0,-4,0.4095837855237493,1
LOLTMNT02_405048,EWC,2026-05-19T11:12:46+00:00,25,-2160.0,-2442.0,-13.0,-4,0.4095837855237493,1
LOLTMNT02_406038,EWC,2026-05-19T12:03:18+00:00,10,2835.0,1492.0,26.0,4,0.4095837855237493,1
LOLTMNT02_406038,EWC,2026-05-19T12:03:18+00:00,15,4301.0,2938.0,24.0,5,0.4095837855237493,1
LOLTMNT02_406038,EWC,2026-05-19T12:03:18+00:00,20,6424.0,3945.0,29.0,9,0.4095837855237493,1
LOLTMNT02_406038,EWC,2026-05-19T12:03:18+00:00,25,9350.0,10631.0,57.0,13,0.4095837855237493,1
LOLTMNT04_160242,LEC,2026-05-04T17:01:22+00:00,10,1296.0,1377.0,16.0,2,0.594815197913991,1
LOLTMNT04_160242,LEC,2026-05-04T17:01:22+00:00,15,2452.0,3370.0,58.0,2,0.594815197913991,1
LOLTMNT04_160242,LEC,2026-05-04T17:01:22+00:00,20,3350.0,3769.0,65.0,3,0.594815197913991,1
LOLTMNT04_160242,LEC,2026-05-04T17:01:22+00:00,25,4177.0,5873.0,40.0,4,0.594815197913991,1
LOLTMNT03_344208,LCS,2026-02-20T22:01:48+00:00,10,557.0,519.0,35.0,-1,0.5666835720178341,1
LOLTMNT03_344208,LCS,2026-02-20T22:01:48+00:00,15,683.0,1116.0,38.0,0,0.5666835720178341,1
LOLTMNT03_344208,LCS,2026-02-20T22:01:48+00:00,20,5444.0,5074.0,59.0,5,0.5666835720178341,1
LOLTMNT03_344208,LCS,2026-02-20T22:01:48+00:00,25,12213.0,12874.0,74.0,12,0.5666835720178341,1
LOLTMNT03_344603,LCS,2026-02-22T21:09:24+00:00,10,799.0,939.0,10.0,2,0.2908551086526797,0
LOLTMNT03_344603,LCS,2026-02-22T21:09:24+00:00,15,-1632.0,339.0,5.0,0,0.2908551086526797,0
LOLTMNT03_344603,LCS,2026-02-22T21:09:24+00:00,20,-3588.0,-1169.0,-6.0,-2,0.2908551086526797,0
LOLTMNT03_344603,LCS,2026-02-22T21:09:24+00:00,25,-2841.0,1117.0,-16.0,-1,0.2908551086526797,0
LOLTMNT03_344604,LCS,2026-02-22T23:02:24+00:00,10,895.0,399.0,29.0,0,0.7091448913473203,1
